time,x,y,z
70,0.30401,-2.19669,9.53206
110,0.55898,-2.31437,9.50264
148,0.60801,-2.96161,9.70858
197,0.86299,-3.32445,10.20872
247,1.76520,-2.57915,8.70831
297,0.90221,-2.48108,9.78704
347,1.60829,-3.24600,9.11038
397,0.51975,-3.67749,9.86549
447,2.04959,-4.73661,8.19836
498,-0.08826,-4.30512,9.99298
547,1.60829,-4.20705,8.14933
600,2.13785,-4.39338,8.59062
647,2.45166,-3.19697,10.04201
697,2.61838,-3.24600,9.72820
747,3.53039,-3.05967,8.96328
797,5.24656,-3.53039,8.52198
847,5.89380,-3.57943,7.69822
897,6.96272,-4.03053,4.63855
947,7.01175,-4.79545,4.50125
997,8.04145,-5.74670,4.80526
1066,8.05126,-6.43316,4.39338
1097,7.24711,-5.90360,2.31437
1147,6.48220,-5.10926,3.19697
1197,5.63882,-3.70691,4.25609
1247,13.57240,-7.53151,-1.87307
1297,9.61052,-5.39366,2.83412
1347,6.42336,-5.70747,0.21575
1397,7.51189,-5.86438,0.61782
1446,7.58054,-4.10899,0.62763
1497,8.62004,-6.43316,-0.98066
1547,8.42391,-4.33454,1.34351
1609,6.27626,-4.39338,-3.11851
1650,8.29643,-3.68730,-1.56906
1697,7.47267,-3.69711,-2.16727
1749,7.02156,-2.57915,-0.43149
1797,4.65816,-4.15802,-3.40291
1847,9.13980,-4.85429,-1.42196
1897,12.26812,-10.35582,-3.66769
1949,5.04062,-8.05126,2.93219
1998,9.95375,-11.20900,-2.51050
2089,9.96356,-9.89491,0.44130
2099,1.30428,-5.35443,2.11824
2149,3.55981,-8.78676,0.63743
2198,1.30428,-7.56093,0.60801
2247,1.97114,-9.94394,-1.37293
2297,4.37377,-19.17200,-3.80498
2347,3.67749,-15.10224,-3.34407
2397,0.92183,-11.33649,-1.94172
2447,0.48053,-11.11093,1.41216
2497,-1.37293,-10.17930,2.18688
2548,-0.47072,-9.61052,-1.75539
2607,-0.14710,-9.90472,0.67666
2648,0.21575,-9.92433,1.49061
2697,1.21602,-10.39505,1.20622
2748,1.22583,-10.31660,0.89241
2798,1.83384,-10.77751,0.44130
2847,2.83412,-11.04229,-2.15746
2897,3.36368,-11.43455,-2.83412
2947,1.53964,-12.00334,0.50014
3000,1.36312,-11.46397,2.85373
3048,0.69627,-10.99325,-2.16727
3101,-0.62763,-9.37516,0.92183
3147,2.37321,-9.32612,-0.54917
3197,2.23592,-10.02240,-1.70636
3247,0.75511,-8.26701,-0.33343
3297,1.74558,-8.94366,-0.55898
3347,2.74586,-9.48303,-1.84365
3407,2.00056,-9.63013,-0.67666
3447,0.99047,-9.55168,-1.46119
3499,1.06892,-10.31660,-1.47100
3547,1.72597,-10.80693,-0.72569
3604,0.42169,-15.27876,-6.20761
3647,-0.67666,-9.59090,-0.37265
3697,1.98094,-9.60071,3.10871
3748,1.97114,-10.13027,-0.07845
3797,0.00000,-9.48303,0.81395
3849,-0.48053,-10.34602,0.87279
3897,-0.80415,-10.23814,0.88260
3948,-0.34323,-9.37516,1.19641
3998,-0.22555,-10.09104,1.35332
4048,0.14710,-10.21853,1.30428
4104,0.09807,-9.83607,0.47072
4147,0.22555,-9.84588,0.29420
4197,0.82376,-12.04257,0.50995
4246,-0.19613,-11.57185,0.36285
4297,0.37265,-11.48359,1.96133
4347,1.62790,-11.77779,0.65705
4397,2.70664,-11.47378,-6.22722
4447,3.52059,-9.16922,3.94227
4497,0.62763,-14.20984,2.86354
4547,-4.35415,-15.05321,4.29531
4601,-2.27514,-8.50237,3.84421
4647,-0.70608,-9.35554,-0.48053
4697,-2.38302,-7.56093,0.89241
4747,-1.52003,-7.62957,0.27459
4797,0.40207,-9.34574,-1.79462
4846,2.83412,-11.38552,-0.95125
4896,5.39366,-11.96411,-2.42224
4946,0.85318,-9.31632,0.90221
4997,-0.57859,-15.24934,0.15691
5047,2.20650,-11.70914,-6.01148
5097,-0.45111,-7.01175,2.34379
5172,-1.18660,-11.15997,0.41188
5197,-0.11768,-10.64021,1.22583
5247,0.01961,-8.99270,0.61782
5297,-0.44130,-9.94394,1.41216
5347,0.05884,-10.07143,2.79490
5397,0.20594,-9.67916,4.24628
5447,-0.07845,-10.51273,0.63743
5497,-1.12776,-10.53234,-0.49033
5547,-0.85318,-11.67972,-0.09807
5597,-0.22555,-12.54270,-0.24517
5647,1.12776,-12.09160,0.74531
5698,2.78509,-11.03248,-1.01008
5747,6.19780,-11.31687,-7.29615
5797,4.61893,-13.51356,1.59848
5846,-5.46230,-19.14258,2.32418
5896,-7.36479,-12.13083,4.93274
5946,-1.85346,-7.60015,0.17652
5997,1.01008,-7.84532,1.19641
6046,-2.59876,-6.47239,-0.52956
6096,-0.99047,-7.71783,0.66685
6183,3.04987,-10.30679,-2.67722
6197,5.23675,-13.33704,-2.88316
6247,2.67722,-10.27737,0.24517
6297,-1.30428,-8.84560,0.82376
6347,-1.64752,-17.21067,0.06865
6397,1.61810,-8.73773,-3.86382
6447,-1.58868,-6.49200,5.40346
6497,-0.61782,-10.77751,2.12804
6547,0.22555,-9.60071,1.42196
6597,-0.30401,-9.45361,1.22583
6649,0.45111,-10.01259,1.72597
6697,0.52956,-10.09104,1.12776
6746,0.38246,-10.39505,0.12749
6796,-0.68647,-11.11093,0.10787
6847,-0.97086,-12.28773,-0.39227
6897,-0.35304,-10.94422,0.36285
6947,1.07873,-11.49339,0.33343
6997,2.74586,-11.86605,-2.00056
7047,6.63910,-11.93469,-2.86354
7097,2.88316,-13.55279,1.29448
7150,-7.10001,-16.22020,4.36396
7197,-4.44241,-9.69878,5.61921
7247,-1.39254,-9.89491,-6.00167
7297,-0.80415,-8.41411,1.80442
7347,-3.13813,-6.79601,0.89241
7397,-0.78453,-7.76687,-0.08826
7447,2.98122,-9.85568,-0.70608
7497,4.20705,-11.46397,-1.47100
7546,6.35471,-12.81729,-2.95180
7599,-0.71589,-7.89435,-0.22555
7659,-1.74558,-17.41661,-0.00981
7698,1.78481,-16.23001,-8.27681
7747,-0.26478,-7.36479,4.42280
7797,-0.03923,-10.63041,3.55981
7847,-0.29420,-9.71839,1.68674
7896,-0.45111,-9.02212,0.04903
7946,0.60801,-10.39505,1.81423
7997,0.14710,-10.39505,0.82376
8047,0.76492,-10.22834,0.80415
8097,-0.16671,-11.00306,-0.45111
8150,-0.30401,-12.08179,-0.93163
8197,-0.40207,-11.41494,-0.38246
8247,0.61782,-11.05209,1.11796
8298,2.87335,-13.09188,-1.27486
8347,5.28578,-10.63041,-5.38385
8397,1.84365,-12.73884,0.40207
8447,-3.70691,-16.94589,4.70719
8497,-4.34435,-10.38524,2.64780
8547,-2.21630,-8.86521,-1.87307
8599,-2.79490,-8.46314,1.62790
8647,-3.01064,-5.56037,0.13729
8697,-1.46119,-7.42363,-0.37265
8747,3.94227,-11.20900,-1.10815
8797,8.48275,-14.71978,-2.70664
8848,0.32362,-7.93358,0.18633
8897,-0.93163,-16.68111,1.92210
8947,-0.65705,-12.79768,-4.79545
8996,0.00000,-5.87418,1.39254
9047,-0.30401,-11.39533,2.43205
9097,-0.22555,-9.70858,1.44158
9156,-0.73550,-9.37516,0.18633
9197,0.13729,-9.88510,1.62790
9247,0.44130,-10.09104,1.52984
9297,0.07845,-10.50292,-0.77473
9347,-0.37265,-10.21853,-0.76492
9397,-0.54917,-12.51328,-1.17680
9446,-0.36285,-11.56204,1.10815
9497,-0.21575,-10.52254,1.01989
9547,2.01036,-12.39561,-0.73550
9597,5.22694,-11.02267,-4.83468
9647,1.82404,-13.27820,0.66685
9698,-4.42280,-17.23028,3.31465
9747,-5.20733,-9.90472,2.26534
9797,-0.38246,-8.62985,1.13757
9847,-3.07929,-7.80609,1.39254
9896,-2.23592,-6.56065,0.43149
9947,-0.54917,-8.46314,0.36285
9997,4.28551,-10.76770,-1.87307
10047,3.93247,-12.34657,-2.08882
10097,3.52059,-10.78731,-1.70636
10175,-0.91202,-13.16052,-0.22555
10207,-1.01989,-13.22917,-5.28578
10247,-0.16671,-6.04090,1.13757
10298,-0.87279,-8.96328,3.02045
10347,0.52956,-10.82654,2.38302
10397,-0.29420,-9.64974,0.05884
10447,-0.30401,-9.55168,0.66685
10497,0.14710,-9.85568,1.73578
10547,0.15691,-10.00278,-0.04903
10598,-0.17652,-10.06162,-0.31381
10648,-0.67666,-12.13083,-0.41188
10697,-1.12776,-11.91508,0.19613
10747,0.08826,-11.85624,0.97086
10797,0.98066,-10.88538,0.61782
10846,3.78537,-12.48386,-6.24684
10898,5.05042,-9.48303,1.93191
10947,-1.61810,-18.35805,1.00028
10997,-7.70803,-12.01315,5.18772
11047,-2.42224,-7.94339,-1.79462
11097,0.26478,-8.34546,0.11768
