time,x,y,z
10005,-1.225,0.478,0.593
10014,-1.225,0.632,-0.172
10024,-1.685,1.091,-0.172
10034,-2.834,2.164,0.9
10045,-4.597,3.007,1.743
10054,-3.984,2.853,3.505
10064,-4.52,2.777,4.041
10075,-5.363,3.083,5.037
10084,-6.359,3.466,5.727
10094,-7.202,3.85,7.412
10105,-8.734,4.462,9.098
10114,-11.032,3.62,10.86
10124,-11.952,2.47,10.783
10134,-12.565,0.861,10.63
10145,-13.637,-0.134,11.243
10154,-13.637,-0.134,11.243
10164,-13.867,-5.803,11.396
10174,-13.791,-7.182,10.324
10185,-14.174,-6.186,9.941
10194,-16.089,-2.739,10.4
10204,-17.468,-1.513,10.554
10215,-18.005,-1.896,8.561
10224,-16.625,-2.662,5.65
10234,-17.009,-2.739,2.968
10244,-14.174,-4.501,3.352
10255,-25.819,-6.416,-5.535
10264,-26.432,-0.593,3.658
10274,-20.226,2.241,8.255
10284,-12.641,4.386,10.324
10295,-12.641,3.466,5.114
10304,-9.96,1.474,-0.325
10314,-8.887,1.245,-0.478
10325,-7.355,1.091,2.049
10334,-7.585,1.474,4.271
10344,-7.508,1.321,6.876
10355,-7.355,1.321,6.876
10364,-6.589,1.398,5.42
10374,-6.512,2.164,4.194
10385,-6.129,2.47,4.041
10394,-8.274,2.7,5.19
10404,-9.04,1.551,5.497
10414,-11.109,1.091,8.102
10425,-11.569,2.087,8.485
10434,-9.117,2.241,6.569
10444,-8.198,3.083,4.118
10454,-6.972,4.156,0.823
10465,-6.282,5.305,-0.249
10474,-6.435,6.071,-1.474
10484,-4.52,6.991,-0.019
10494,-6.895,6.761,1.053
10504,-6.052,6.531,2.355
10514,-4.52,7.757,1.972
10524,-3.677,5.842,0.44
10535,-4.98,5.075,1.896
10544,-5.286,4.692,2.355
10554,-4.443,4.079,2.279
10564,-3.217,4.309,3.352
10575,-4.75,5.612,5.19
10584,-5.439,5.382,5.19
10594,-5.439,5.382,5.19
10605,-7.585,4.462,5.42
10614,-8.351,1.091,5.267
10624,-4.52,7.834,3.198
10634,-5.899,8.676,4.194
10644,-8.734,8.676,8.485
10654,-5.593,7.374,4.807
10664,-6.282,6.301,0.44
10674,-7.661,7.987,2.202
10684,-9.117,9.366,2.279
10694,-8.351,9.443,2.662
10704,-8.044,8.37,1.896
10715,-7.355,7.067,1.896
10724,-7.355,5.765,1.972
10734,-6.435,2.547,2.049
10746,-5.976,0.325,4.194
10755,-5.976,0.325,4.194
10764,-5.976,0.325,4.194
10775,-6.282,3.007,4.577
10784,-4.903,2.777,3.505
10794,-2.375,0.478,-0.019
10804,-4.367,1.398,-2.164
10814,-4.367,1.398,-2.164
10824,-5.056,2.547,2.049
10835,-4.367,4.003,1.053
10844,-4.52,5.229,2.049
10854,-4.903,9.826,5.19
10864,-4.29,6.761,3.888
10874,-1.149,5.612,0.363
10885,-1.838,7.987,6.493
10894,-0.919,9.672,7.336
10904,-2.375,12.048,5.803
10914,-4.213,14.423,5.727
10925,-8.427,16.415,5.344
10934,-4.137,18.254,-1.398
10944,-2.911,15.495,-3.007
10955,-3.907,9.979,1.053
10964,-7.661,8.14,4.424
10974,-7.738,7.757,3.888
10984,-7.814,7.297,3.275
10994,-7.891,6.531,2.432
11004,-5.899,6.608,0.67
11014,-4.213,6.761,-2.011
11025,-3.754,7.987,-0.555
11034,-4.29,8.447,1.513
11044,-4.75,8.83,3.581
11054,-5.056,9.059,4.348
11064,-5.439,9.136,4.041
11074,-4.826,8.753,2.049
11084,-4.443,9.213,1.513
11095,-4.367,9.596,1.819
11104,-3.601,9.366,3.428
11114,1.072,9.136,5.803
11124,-3.447,9.289,4.194
11134,-4.443,9.443,2.662
11144,-2.988,9.059,1.053
11155,-1.915,8.83,1.972
11164,-1.685,8.523,2.279
11174,-2.375,8.37,0.287
11184,-3.447,7.987,0.67
11194,-5.593,7.757,2.739
11204,-4.673,9.826,-1.628
11214,-5.669,9.902,-4.156
11225,-6.589,10.975,-3.926
11234,-3.217,10.822,-1.474
11244,-2.758,10.209,-2.777
11254,-3.984,9.596,-4.233
11265,-6.282,10.668,2.739
11274,-5.363,9.519,5.114
11284,-3.217,8.676,0.517
11294,-3.447,8.676,-2.624
11304,-3.601,8.523,-1.934
11314,-3.447,8.447,-0.555
11325,-2.681,7.987,-0.095
11334,-2.221,7.221,0.593
11344,3.447,-0.363,7.489
11354,-1.379,-0.134,3.352
11364,-5.286,2.853,-4.616
11375,-4.903,3.313,-4.309
11384,-3.754,3.16,-3.696
11394,-5.439,5.535,-1.168
11404,-1.302,1.168,-2.394
11414,-0.689,0.172,-1.628
11425,-2.068,3.543,-0.632
11434,-3.064,4.922,1.819
11444,-5.669,7.221,1.283
11454,-3.601,6.225,3.658
11464,-4.597,7.68,0.44
11474,-4.597,7.68,0.44
11485,-4.903,6.301,-1.704
11494,-4.75,5.842,-2.777
11504,-5.286,7.297,-4.769
11514,-6.589,8.983,-4.156
11526,-7.355,11.281,-1.934
11534,-5.439,10.822,-1.474
11544,-4.903,9.519,-1.168
11554,-4.213,8.217,-2.011
11565,-4.597,7.757,-4.462
11574,-4.213,7.834,-3.007
11584,-4.75,8.523,-3.926
11594,-4.903,8.83,-4.386
11605,-5.899,9.596,-3.466
11614,-6.895,10.975,-3.313
11625,-6.818,11.128,-2.47
11634,-5.363,9.443,-2.47
11644,-6.359,8.906,-2.547
11654,-6.972,9.596,-2.853
11664,-6.512,9.059,-3.16
11674,-5.669,8.6,-2.624
11684,-4.137,8.83,-4.539
11694,-3.601,9.979,-1.551
11704,-3.83,12.124,0.44
11714,-4.597,15.802,3.122
11724,-2.604,16.261,1.436
11734,0.996,10.822,1.283
11745,2.834,9.596,1.283
11754,2.834,9.596,1.283
11764,3.294,9.749,-1.857
11774,3.907,8.6,-1.321
11784,3.83,7.527,-2.93
11795,2.528,9.136,-3.313
11804,1.379,9.213,-0.708
11814,0.612,10.132,0.363
11824,-0.536,10.898,1.13
11834,0.459,9.289,0.976
11844,0.842,8.753,0.363
11854,0.229,8.983,-0.019
11865,-1.379,9.519,-0.019
11874,-1.838,9.596,0.9
11884,-2.221,9.059,2.202
11894,-2.604,8.6,1.896
11904,-2.068,8.14,2.432
11914,-1.455,7.68,1.972
11925,-1.379,7.374,1.206
11934,-0.383,7.144,1.359
11944,-0.459,7.374,0.976
11954,-0.842,7.757,0.287
11964,-0.766,7.68,0.134
11974,-1.072,8.063,0.44
11984,-1.685,7.987,0.057
11995,-0.996,7.604,0.593
12004,-0.919,7.91,0.363
12014,-0.689,8.753,0.747
12024,-0.689,9.366,0.517
12034,-1.455,9.902,0.44
12044,-1.762,9.366,0.517
12054,-1.072,7.91,0.057
12064,-0.459,7.144,0.057
12075,0,7.297,-1.091
12084,-1.072,7.221,0.21
12094,-1.225,7.451,0.593
12104,-0.306,7.834,-0.938
12114,0.229,10.285,-0.402
12124,0.153,10.439,0.67
12134,-0.459,9.366,2.049
12145,-0.383,8.447,0.67
12154,-2.298,7.68,0.44
12164,-3.294,7.067,1.666
12174,-4.75,7.067,0.593
12184,-3.601,8.217,0.517
12194,-1.762,9.596,0.057
12204,0.536,10.362,2.432
12215,-0.536,10.056,3.888
12224,0.153,9.749,-1.321
12234,-2.068,9.519,3.964
12244,-1.608,9.366,2.892
12254,-1.149,9.672,2.509
12264,-0.689,10.285,3.658
12275,-0.076,9.672,3.581
12285,0.076,9.366,3.198
12294,-0.536,9.366,1.13
12304,-0.766,10.362,1.589
12314,-0.536,10.745,1.589
12324,-0.076,11.205,-2.317
12334,0.842,14.193,-2.087
12345,0.766,17.258,1.513
12354,0.229,19.863,4.271
12364,-0.612,20.092,3.888
12374,-0.459,17.258,0.747
12384,-1.302,15.342,-0.938
12394,-1.915,13.657,-2.241
12404,-1.762,12.354,-2.7
12414,-1.685,10.822,-3.16
12425,-1.379,9.519,-2.317
12434,-0.996,8.37,-1.551
12444,-0.383,7.374,-1.551
12454,-0.229,6.454,-1.474
12464,-0.306,5.995,-1.321
12474,-0.229,5.535,-1.857
12484,0.153,5.458,-1.398
12494,-0.306,5.458,-1.857
12505,-0.459,5.458,-1.857
12514,0.076,5.305,-1.321
12524,0.459,4.922,-1.704
12534,0.842,5.152,-1.321
12544,0.459,5.229,-0.938
12554,-0.306,5.458,-1.015
12564,-0.919,5.535,-1.321
12575,-0.536,4.922,-2.011
12584,-1.072,4.539,-2.087
12594,-1.225,4.233,-2.011
12604,-1.685,4.003,-2.011
12614,-1.838,3.926,-1.474
12624,-1.992,4.539,-1.704
12634,-1.838,4.846,-2.011
12644,-2.145,4.692,-2.47
12655,-2.528,4.616,-3.313
12664,-2.834,4.462,-3.85
12674,-2.988,4.462,-4.462
12684,-3.064,4.922,-4.233
12694,-3.217,5.765,-3.313
12704,-4.443,8.906,-2.777
12714,-4.826,11.588,-2.624
12725,-3.984,14.269,-3.16
12734,-4.52,15.419,-4.233
12744,-5.286,14.653,-3.16
12754,-5.209,12.737,-3.773
12764,-5.209,11.435,-4.309
12774,-5.133,9.136,-5.152
12784,-5.439,7.604,-6.225
12795,-5.669,5.535,-8.523
12804,-6.742,4.922,-8.753
12814,-5.593,6.761,-4.769
12824,-4.98,8.6,-3.237
12834,-2.758,10.439,0.823
12844,-0.306,11.894,2.279
12854,3.371,15.955,2.892
12865,6.205,19.25,1.743
12874,6.205,19.25,1.743
12884,5.593,12.354,-5.918
12895,2.068,8.676,-3.696
12904,-3.217,5.765,0.593
12924,-5.133,5.612,0.9
12934,-5.133,5.612,0.9
12944,-5.133,5.612,0.9
12954,-5.133,5.612,0.9
12972,-5.133,5.612,0.9
