time,x,y,z
10000,0.153,4.309,-0.708
10010,0,3.62,-1.015
10021,-0.459,2.853,-0.785
10030,-0.996,2.47,-0.478
10040,-2.145,2.087,0.057
10050,-2.604,1.934,0.44
10060,-2.758,1.857,1.359
10070,-2.834,2.011,1.896
10080,-2.988,2.7,3.428
10091,-3.141,3.62,5.19
10100,-2.758,5.075,7.259
10110,-1.608,6.838,8.332
10120,-1.379,7.604,7.872
10130,-1.992,8.6,7.182
10140,-1.915,8.753,6.876
10150,-1.762,8.676,6.34
10160,-1.532,8.83,6.11
10171,-1.532,9.749,6.033
10180,-1.608,10.592,6.186
10190,-1.302,11.894,7.259
10200,-0.919,12.66,7.182
10210,-0.842,13.273,7.336
10220,-0.919,12.66,7.182
10230,-1.379,10.362,6.033
10241,-2.145,8.676,5.344
10250,-2.988,5.995,5.267
10260,-2.988,5.995,5.267
10270,-3.601,1.474,6.186
10280,-3.447,0.249,7.565
10290,-4.29,0.555,7.795
10301,-5.976,3.696,4.424
10310,-7.738,7.374,1.743
10320,-11.645,14.653,1.666
10330,-16.549,19.863,6.186
10340,-11.032,26.145,10.477
10350,5.056,16.721,-2.547
10361,6.665,8.983,-7.527
10370,2.298,5.842,-4.922
10380,-0.383,3.466,-0.172
10390,2.068,2.547,0.976
10400,0.996,3.39,-3.237
10410,-0.842,4.616,-4.539
10421,-1.685,6.225,-1.015
10430,-0.996,6.301,-0.172
10440,-1.302,6.684,-0.172
10450,-2.911,8.447,-0.402
10460,-6.129,12.507,-4.003
10470,-5.593,17.258,-6.914
10481,-0.689,19.173,-14.04
10490,4.213,16.798,-11.741
10500,6.282,14.806,-6.301
10510,11.722,9.289,12.162
10520,7.431,7.221,13.388
10530,1.838,8.37,6.953
10541,2.068,8.14,1.743
10550,2.988,7.68,-5.765
10560,0.229,8.293,-6.301
10570,-0.689,9.059,-0.402
10580,-0.383,8.906,1.666
10591,-0.076,8.753,2.279
10600,-0.076,8.6,-0.019
10610,-0.153,8.753,-0.632
10620,0.766,8.523,-0.785
10630,0.612,8.14,0.67
10640,-0.153,7.987,1.053
10651,-0.766,7.604,0.976
10660,-0.536,7.221,0.44
10670,-0.076,6.608,-0.249
10680,0.306,6.378,-0.478
10690,1.302,6.378,0.593
10701,1.149,6.378,0.9
10710,1.302,7.374,1.436
10721,0.996,8.14,1.13
10730,0.766,8.83,0.517
10740,0.459,8.676,-0.325
10750,0.689,8.6,-0.708
10761,0.996,8.753,-0.555
10770,1.302,8.6,-0.861
10780,1.838,8.676,-1.398
10790,1.838,8.676,-1.781
10800,1.685,8.83,-2.087
10810,1.532,9.366,-1.551
10820,1.532,10.362,-0.555
10831,1.685,11.052,0.21
10840,1.915,11.588,1.513
10850,2.451,12.507,3.428
