time,x,y,z
10001,2.298,7.757,1.666
10011,2.604,7.68,1.972
10022,2.988,7.527,2.662
10031,2.911,7.221,1.972
10041,1.455,7.527,0.9
10052,0.842,7.68,0.823
10061,0.076,7.91,0.44
10071,0.153,7.91,0.057
10081,0.383,7.987,-0.325
10091,0.612,7.987,0.134
10101,-0.153,8.217,0.287
10111,-0.612,9.213,-0.095
10121,-0.536,10.362,-0.632
10134,-0.383,11.435,-0.325
10141,-0.229,11.894,0.67
10152,0.459,12.048,2.892
10161,0.996,12.277,3.045
10171,1.149,12.737,1.283
10181,1.149,13.197,-0.019
10192,2.145,12.66,0.747
10201,3.064,12.124,0.9
10211,3.601,11.664,-0.249
10221,3.754,11.435,-0.708
10232,3.754,11.435,0.21
10241,3.447,11.205,0.21
10251,3.217,10.745,1.513
10262,2.068,10.592,3.045
10273,0.919,10.822,2.662
10281,-0.996,13.12,0.21
10292,-1.379,14.499,-1.474
10301,1.149,15.572,3.505
10312,1.608,15.955,4.577
10321,1.302,15.955,4.424
10332,-0.612,15.572,2.509
10341,-1.225,14.499,0.057
10352,-1.608,14.499,-1.857
10361,-2.988,15.649,-5.152
10373,-5.209,16.261,-5.995
10381,-7.814,16.032,-4.233
10392,-7.814,14.729,-2.624
10401,-7.048,12.354,-0.019
10412,-5.209,10.362,2.202
10421,-3.524,8.83,3.505
10433,-2.221,7.221,1.053
10441,-2.145,6.608,-0.095
10452,-0.536,5.842,1.666
10461,0.459,5.075,1.896
10475,0.996,4.999,2.968
10482,1.072,4.769,2.049
10493,1.072,4.999,1.436
10501,-0.153,4.309,1.589
10512,-0.919,4.462,1.589
10522,-1.379,4.386,1.283
10531,-1.838,4.539,0.747
10541,-1.685,3.773,1.206
10553,-1.532,2.93,1.283
10562,-1.532,2.93,1.283
10571,-2.221,1.398,0.517
10581,-2.528,1.015,0.287
10593,-2.528,1.015,0.287
10601,-3.371,-0.21,-2.7
10611,-3.371,-0.21,-2.7
10622,-3.524,-0.823,-2.164
10631,-3.447,-0.823,-1.321
10641,-3.447,0.938,-0.785
10651,-3.447,0.938,-0.785
10661,-2.834,3.313,0.9
10672,2.681,16.108,7.029
10682,1.992,30.742,-29.67
10691,2.068,29.363,-31.432
10701,-0.536,30.436,-19.02
10712,10.19,26.988,-6.531
10721,12.565,17.717,-3.62
10731,10.879,10.975,-1.628
10741,3.524,7.221,-1.321
10752,-1.379,6.378,-3.313
10761,-3.141,6.454,-3.313
10772,-3.524,6.378,-3.62
10782,-1.915,5.688,-3.466
10791,-1.455,5.842,-2.7
10801,-2.758,7.451,-0.172
10812,-5.286,10.056,4.118
10821,-4.75,10.822,7.336
10831,-4.826,15.036,2.126
10841,-6.052,22.084,-14.423
10851,-8.504,22.774,-6.914
10862,-11.415,13.81,1.436
10871,-4.367,9.902,8.408
10881,-3.524,7.987,8.102
10892,-1.915,6.608,5.88
10901,-0.996,6.378,3.581
10911,-0.842,5.229,2.892
10921,-0.612,4.309,2.585
10932,-0.536,4.156,2.355
10941,-1.455,5.305,3.658
10952,-1.608,5.918,5.803
10961,-1.532,6.991,7.336
10972,-1.149,9.672,7.719
10981,-0.919,10.285,7.336
10991,-0.229,11.894,6.799
11001,-0.459,12.354,5.956
11013,-0.383,11.664,4.118
11021,-0.076,10.515,2.126
11031,0.0,9.519,1.053
11043,1.608,6.684,-12.201
11052,0.229,6.991,-7.987
11061,-0.459,7.374,-3.083
11071,0.153,6.684,-0.172
11081,0.612,6.225,1.283
11092,1.072,6.684,1.743
11102,0.842,7.527,0.363
11112,0.612,7.527,0.44
11122,-0.153,8.063,1.053
11133,0.0,7.91,1.359
11142,0.842,8.217,2.202
11151,1.072,8.14,2.049
