time,x,y,z
10000,-7.814,-16.147,11.473
10009,-4.137,-14.001,9.481
10019,-2.834,-12.009,8.561
10029,-2.758,-8.791,8.408
10039,-2.375,-6.953,9.174
10049,-0.459,-5.803,9.634
10059,0.076,-6.416,7.565
10070,-0.996,-11.243,-0.172
10079,-0.996,-13.542,-0.019
10089,-0.842,-14.078,-6.301
10099,0.689,-10.783,-5.152
10109,0.689,-10.783,-5.152
10119,12.565,-8.868,4.96
10129,4.137,-10.247,3.352
10140,0.766,-10.707,-0.555
10149,-2.834,-10.86,-6.608
10159,-4.903,-11.55,-7.834
10169,-3.447,-13.695,-4.003
10179,0.459,-14.538,-0.095
10189,2.298,-13.925,-0.172
10200,2.834,-12.086,1.589
10209,2.375,-11.09,0.67
10219,1.685,-10.324,-0.632
10229,1.532,-10.247,0.134
10239,1.225,-9.941,-0.172
10249,0.842,-9.557,0.057
10260,-0.153,-9.557,-0.249
10269,-0.842,-9.711,0.057
10279,-1.608,-9.787,0.44
10289,-2.298,-9.251,0.593
10299,-2.528,-8.868,0.44
10309,-2.758,-8.561,0.593
10320,-2.911,-8.408,1.053
10329,-3.217,-8.332,0.67
10339,-3.601,-8.332,0.21
10349,-3.754,-8.255,0.21
10359,-3.524,-8.178,0.21
10369,-2.911,-8.485,0.134
10380,-2.758,-8.638,-0.095
10389,-2.528,-8.791,-0.555
10399,-2.221,-9.021,-0.249
10410,-0.842,-9.481,0.747
10419,-0.842,-9.481,0.747
10429,1.149,-10.324,1.206
10439,1.532,-10.783,1.283
10450,1.072,-11.55,0.9
10459,0.306,-12.009,0.976
10469,-0.766,-12.162,1.206
10479,-1.302,-11.779,0.976
10489,-2.375,-10.707,0.517
10499,-2.298,-10.554,0.44
10510,-1.302,-11.32,0.44
10519,-1.379,-12.546,-0.478
10529,-2.451,-13.235,-1.168
10539,-4.137,-13.848,-1.704
10549,-6.359,-14.614,-2.164
10559,-6.665,-14.997,-1.398
10570,-5.746,-14.997,-0.249
10579,-3.754,-14.614,2.126
10589,-3.754,-14.614,2.126
10599,-2.988,-14.461,4.501
10609,-4.52,-13.465,5.037
10619,-6.742,-10.707,3.811
10630,-6.512,-8.715,2.126
10639,-5.286,-7.412,2.049
10649,-5.669,-7.336,2.509
10659,-5.746,-7.719,-1.781
10669,-3.754,-9.098,-2.853
10679,0.766,-12.086,-1.091
10689,3.447,-14.384,-0.249
10699,5.439,-16.76,-0.172
10710,5.056,-17.449,-1.015
10719,3.294,-18.292,-2.317
10729,1.915,-18.752,-1.934
10739,0.536,-18.445,0.67
10749,0.996,-17.679,2.126
10759,1.838,-16.836,4.96
10769,0.689,-15.38,5.573
10780,-0.153,-14.767,1.743
10789,-2.375,-14.001,-0.478
10799,-2.528,-13.848,-0.632
10809,-2.298,-13.465,-0.785
10819,-1.685,-12.852,-0.325
10829,-0.536,-11.626,0.517
10839,-0.153,-10.63,1.589
10849,0.229,-8.638,-0.402
10860,0.766,-7.336,-0.785
10869,2.145,-5.573,-0.555
10879,2.911,-4.96,-1.015
10889,2.758,-4.654,-1.398
10899,2.375,-4.731,-1.704
10909,1.992,-4.654,-2.164
10919,1.915,-4.424,-2.47
10930,2.145,-3.888,-2.624
10939,2.068,-3.045,-2.777
10949,2.145,-2.509,-2.624
10959,2.221,-2.049,-2.317
10969,2.068,-1.972,-2.164
10979,1.762,-2.739,-1.091
10990,1.072,-3.122,-0.019
10999,-0.306,-4.041,3.122
11009,-1.915,-5.19,6.569
11019,-5.209,-7.872,12.699
11029,-7.431,-10.094,15.687
11040,-9.577,-14.461,16.07
11049,-11.339,-16.53,16.453
11059,-10.343,-16.53,13.542
11069,-8.198,-15.227,10.937
11079,-4.52,-12.239,8.791
11090,-3.294,-10.4,8.102
11099,-2.988,-7.719,7.259
11109,-2.681,-6.186,7.259
11119,-1.302,-4.041,6.493
11129,0.306,-3.658,7.949
11140,1.072,-8.638,11.243
11149,1.072,-8.638,11.243
11159,7.661,-16.147,-17.411
11169,18.464,-19.824,1.206
11179,5.133,-10.63,14.997
11190,-10.496,-12.392,1.819
11199,-10.496,-12.392,1.819
11209,-3.907,-9.557,-2.547
11219,0.459,-7.872,-2.011
11229,5.209,-8.102,-1.015
11241,1.838,-9.174,-4.079
11249,-0.306,-12.086,-2.317
11259,0.689,-14.231,0.287
11269,1.685,-16.147,1.666
11279,0.766,-15.457,0.976
11290,0.459,-12.469,0.747
11299,0.459,-12.469,0.747
11309,2.834,-7.949,0.057
11319,2.988,-7.949,-0.325
11329,1.992,-8.332,-0.325
11339,0.383,-9.481,-0.019
11349,-0.919,-9.864,0.44
11360,-2.604,-10.017,0.517
11369,-2.604,-10.017,0.517
11379,-3.907,-9.098,0.593
11389,-4.137,-8.408,0.517
11399,-4.06,-7.642,0.134
11409,-3.907,-7.489,-0.172
11419,-3.907,-7.565,0.134
11430,-3.83,-7.719,0.517
11439,-3.524,-8.408,0.823
11449,-3.677,-8.945,0.823
11459,-3.524,-9.174,0.593
11469,-2.988,-9.328,0.363
11479,-1.685,-9.557,-0.019
11489,-0.996,-9.711,-0.019
11500,0,-9.941,0.363
11509,0.459,-10.247,1.283
11519,0.842,-11.09,1.896
11529,1.072,-11.856,1.819
11539,1.225,-12.699,1.666
11549,0.612,-12.699,1.053
11560,-0.153,-12.392,0.287
11569,-1.762,-12.239,-0.632
11579,-3.294,-12.239,-1.551
11589,-5.976,-12.316,-2.853
11599,-7.048,-12.775,-3.083
11609,-6.895,-13.542,-1.934
11620,-5.822,-14.231,-0.555
11629,-4.213,-14.767,1.589
11639,-3.217,-14.844,2.968
11649,-2.834,-14.997,5.267
11659,-2.911,-15.61,5.803
11669,-4.673,-14.614,5.19
11680,-6.205,-12.699,3.275
11689,-6.359,-8.638,0.67
11699,-5.286,-7.336,0.747
11709,-5.439,-6.416,-0.402
11719,-3.984,-7.719,-1.015
11729,-2.758,-10.17,-1.091
11740,-0.076,-13.848,-2.624
11749,2.375,-15.38,-2.624
11760,2.375,-15.38,-2.624
11770,3.524,-16.913,-1.628
11779,3.524,-17.372,-1.551
11790,3.754,-19.211,0.44
11799,3.754,-19.211,0.44
11809,2.528,-18.368,1.972
11819,1.532,-16.836,2.279
11829,-0.153,-15.61,3.045
11840,-2.221,-13.848,2.202
11849,-2.221,-13.848,2.202
11861,-3.677,-12.852,1.359
11869,-2.681,-12.775,0.517
11879,-0.919,-11.856,0.057
11890,-0.689,-11.013,0.134
11899,-0.612,-10.094,1.819
11909,0.076,-8.791,0.363
11919,0.689,-7.565,-0.708
11929,1.915,-6.11,-1.321
11939,2.298,-5.497,-1.704
11949,2.068,-5.19,-2.241
11960,2.068,-5.19,-2.087
11969,1.762,-5.267,-2.011
11979,1.838,-5.267,-2.087
11989,2.451,-4.96,-1.857
11999,2.604,-4.731,-1.551
12009,2.988,-4.424,-1.245
12019,3.064,-4.118,-0.938
12029,2.681,-3.581,-0.708
12040,2.298,-3.352,-0.402
12049,1.455,-3.581,-0.095
12059,0.766,-3.658,0.593
12069,-0.536,-3.811,2.279
12079,-2.604,-4.96,5.803
12089,-4.367,-6.34,8.715
12100,-6.282,-8.255,11.396
12109,-8.044,-12.009,13.388
12119,-10.036,-14.308,13.925
12129,-10.19,-14.614,12.622
12140,-7.968,-14.231,10.477
12149,-7.968,-14.231,10.477
12159,-4.903,-11.32,9.941
12169,-4.29,-10.094,9.634
12179,-3.371,-8.638,9.711
12190,-2.681,-7.795,10.17
12199,-1.225,-7.029,9.481
12209,-0.766,-9.174,6.569
12219,0.689,-14.997,-2.547
12230,1.915,-16.76,1.283
12239,0.306,-14.001,2.585
12249,0.306,-14.001,2.585
12259,9.5,-8.178,-2.087
12270,7.048,-6.799,1.513
12279,2.375,-7.029,4.424
12289,-1.532,-7.565,-4.462
12299,-1.532,-7.565,-4.462
12310,-2.298,-10.707,-4.233
12319,0.306,-15.074,-1.015
12329,1.915,-15.917,1.666
12339,0.689,-14.538,1.206
12350,-0.229,-11.779,-0.325
12359,-0.153,-10.017,-1.168
12369,0.383,-8.561,-1.321
12380,0.689,-8.638,-0.708
12389,0.766,-9.251,-0.172
12399,0.766,-9.251,-0.172
12409,0.153,-9.711,-0.402
12419,-0.919,-10.477,0.823
12430,-1.379,-9.941,0.9
12439,-1.608,-9.481,0.976
12449,-1.608,-9.481,0.976
12459,-3.141,-8.408,1.13
12470,-3.677,-8.025,0.976
12479,-3.907,-7.949,1.13
12489,-3.83,-7.872,1.053
12499,-3.83,-7.872,1.053
12509,-3.064,-7.949,1.283
12520,-2.911,-8.255,1.206
12529,-2.911,-8.485,0.67
12539,-3.371,-8.715,-0.402
12549,-3.371,-8.715,-0.402
12561,-3.294,-9.174,-0.938
12569,-2.681,-9.557,-0.938
12579,-1.302,-9.941,-0.938
12590,-0.459,-10.17,-0.785
12599,0.766,-10.86,0.593
12609,0.996,-11.779,1.972
12619,1.149,-12.929,3.811
12629,1.532,-12.775,3.888
12639,1.072,-11.473,1.666
12650,0,-11.09,-0.861
12659,-2.604,-11.933,-3.16
12669,-4.367,-12.622,-3.007
12679,-5.822,-13.695,-2.164
12689,-6.129,-14.231,-2.241
12700,-6.129,-14.691,-1.321
12709,-4.903,-14.538,0.823
12719,-3.83,-14.384,1.666
12729,-2.834,-14.308,2.049
12739,-3.217,-14.614,2.968
12749,-5.516,-14.078,3.505
12759,-6.282,-12.469,3.198
12770,-6.665,-11.473,4.731
12779,-6.972,-9.941,3.964
12789,-5.056,-8.485,0.517
12799,-1.838,-9.021,-0.938
12809,2.604,-10.707,-0.249
12820,3.907,-11.396,-0.402
12829,4.213,-13.312,0.134
12839,3.754,-14.691,0.747
12849,3.524,-16.53,-1.551
12859,3.217,-17.526,-1.934
12869,2.068,-18.368,0.44
12879,1.149,-18.292,2.049
12890,0.536,-17.602,3.964
12899,1.072,-16.683,4.884
12909,0.383,-16.223,5.037
12919,-0.383,-15.227,2.739
12929,-2.221,-14.231,1.436
12939,-4.137,-13.312,-0.172
12949,-3.601,-12.699,-0.478
12960,-2.068,-11.166,-1.321
12969,-1.838,-9.711,-0.478
