time,x,y,z
5007,-1.532,-11.626,-0.402
5017,-2.758,-9.481,-1.015
5028,-3.907,-8.408,-1.704
5037,-4.75,-7.949,-1.857
5047,-5.056,-8.332,-0.938
5057,-4.98,-8.485,1.666
5067,-6.129,-9.021,1.972
5077,-7.125,-9.634,2.509
5088,-7.202,-9.481,2.662
5097,-6.972,-9.021,2.126
5107,-6.205,-8.255,1.436
5117,-5.746,-7.949,0.823
5127,-5.746,-7.949,0.517
5137,-6.665,-8.178,0.747
5148,-5.822,-8.715,0.9
5158,-4.98,-9.021,1.13
5167,-4.826,-8.945,1.283
5177,-4.826,-8.485,1.206
5187,-4.75,-8.255,1.13
5198,-4.673,-8.178,0.747
5208,-4.597,-8.178,0.44
5218,-4.367,-8.178,0.134
5227,-4.29,-8.178,-0.019
5237,-4.213,-8.408,-0.172
5248,-3.83,-8.561,0.057
5257,-3.984,-8.638,0.21
5267,-3.907,-8.638,0.517
5278,-4.137,-8.638,0.823
5288,-4.29,-8.485,1.206
5297,-4.29,-8.485,1.206
5308,-4.52,-8.255,1.666
5318,-4.75,-8.178,1.666
5327,-4.75,-8.332,1.589
5337,-4.29,-8.561,2.049
5347,-4.597,-8.715,1.972
5357,-4.75,-8.791,1.972
5367,-5.056,-8.791,2.279
5377,-5.286,-8.791,2.585
5389,-6.282,-8.715,1.896
5399,-6.665,-8.715,1.896
5407,-7.355,-8.791,1.819
5417,-7.585,-8.715,1.743
5428,-7.355,-8.715,2.355
5437,-7.278,-9.021,2.739
5447,-5.976,-10.4,3.964
5458,-5.593,-11.32,4.654
5467,-5.363,-12.162,4.501
5477,-5.363,-12.162,4.501
5488,-5.439,-12.316,4.271
5497,-5.899,-11.243,4.271
5507,-5.822,-10.477,3.964
5518,-5.286,-9.787,3.658
5527,-4.367,-8.945,2.739
5538,-3.984,-9.021,2.355
5547,-3.371,-10.017,2.662
5557,-3.294,-10.477,1.972
5568,-2.988,-13.159,3.045
5577,-2.988,-13.159,3.045
5588,-2.068,-15.993,1.819
5597,-2.068,-15.993,1.819
5607,-1.072,-14.614,0.134
5618,-1.992,-12.316,0.44
5627,-1.915,-10.937,0.44
5638,-1.915,-10.937,0.44
5647,-4.137,-8.638,2.585
5657,-4.137,-8.638,2.585
5667,-7.048,-6.416,4.118
5678,-6.972,-6.033,4.501
5687,-6.742,-5.88,4.194
5698,-6.742,-5.88,4.194
5707,-5.439,-6.569,4.118
5717,-5.439,-6.569,4.118
5727,-3.907,-6.646,2.509
5738,-3.907,-6.646,2.509
5747,-2.834,-5.573,2.202
5757,-2.834,-5.573,2.202
5768,-1.992,-4.884,2.049
5777,-1.762,-4.807,2.049
5787,-1.379,-4.884,2.049
5798,-1.379,-4.884,2.049
5807,-0.996,-5.497,1.819
5817,-0.919,-5.88,1.666
5828,-0.842,-6.416,1.513
5837,-0.842,-6.416,1.513
5847,-0.842,-6.953,1.743
5857,-0.689,-7.029,1.972
5868,-1.072,-6.723,2.509
5877,-1.072,-6.723,2.509
5887,-0.996,-5.803,3.811
5898,-0.996,-5.803,3.811
5907,-1.302,-5.88,4.654
5918,-2.298,-6.263,6.263
5928,-3.141,-6.646,7.489
5937,-3.141,-6.646,7.489
5947,-6.665,-7.642,10.324
5958,-7.125,-10.017,12.086
5967,-8.734,-9.098,11.933
5978,-8.734,-9.098,11.933
5987,-6.742,-6.416,10.86
5997,-6.742,-6.416,10.86
6008,-3.83,-4.194,8.638
6017,-3.83,-4.194,8.638
6027,-2.221,-5.114,7.949
6037,-4.75,-10.477,1.206
6048,-6.742,-14.538,3.735
6057,-6.742,-14.538,3.735
6067,-14.863,-16.606,3.122
6080,-12.718,-13.925,5.19
6087,-8.504,-11.856,6.11
6097,1.379,-10.324,6.723
6107,4.903,-8.485,4.271
6118,4.903,-8.485,4.271
6127,5.822,-7.029,-3.696
6137,3.907,-7.949,-2.547
6148,1.608,-10.17,-3.543
6157,1.608,-10.17,-3.543
6167,-1.149,-13.542,-1.474
6177,-1.149,-13.542,-1.474
6188,-3.217,-14.461,-0.402
6197,-3.217,-14.461,-0.402
6208,-10.19,-10.094,-1.857
6217,-10.19,-10.094,-1.857
6227,-12.105,-6.953,-0.019
6241,-9.194,-6.493,5.803
6247,-6.589,-7.029,8.178
6258,-6.052,-7.259,5.803
6267,-4.597,-7.259,2.049
6277,-4.597,-7.259,2.049
6288,-2.145,-8.255,1.13
6297,-1.762,-8.945,1.666
6307,-1.992,-10.554,1.666
6319,-1.455,-11.933,2.355
6327,-1.225,-10.937,2.355
6337,-0.766,-9.711,2.585
6348,-1.838,-8.102,1.743
6357,-1.838,-8.102,1.743
6367,-3.294,-7.795,1.589
6377,-3.294,-7.795,1.589
6388,-2.758,-7.872,2.509
6397,-2.758,-7.872,2.509
6407,-1.838,-8.408,2.126
6417,-1.992,-8.638,2.509
6427,-2.375,-8.561,2.662
6438,-2.681,-8.945,2.126
6447,-2.758,-9.251,1.972
6458,-3.217,-9.557,1.819
6467,-2.834,-9.711,1.436
6477,-2.834,-9.711,1.436
6488,-1.838,-9.634,2.509
6498,-2.604,-9.404,2.049
6508,-2.604,-9.557,2.279
6517,-2.604,-9.557,2.279
6527,-1.685,-11.779,2.355
6537,-1.685,-11.779,2.355
6548,-2.911,-10.554,2.049
6557,-2.911,-10.554,2.049
6567,-1.532,-10.783,1.589
6578,-1.455,-11.166,1.436
6587,-1.608,-11.473,1.359
6598,-2.298,-12.316,1.359
6607,-2.988,-13.235,1.359
6618,-3.217,-13.695,1.359
