time,x,y,z
10008,-4.06,-9.557,-2.164
10018,-3.677,-10.247,-1.398
10029,-3.524,-10.86,-0.095
10038,-3.524,-10.86,-0.095
10048,-3.294,-11.856,1.13
10058,-2.604,-12.009,0.44
10069,-1.915,-11.779,-0.325
10078,-1.915,-11.779,-0.325
10088,-2.834,-11.55,-0.861
10099,-2.834,-11.55,-0.861
10108,-4.98,-11.703,0.287
10119,-6.818,-12.162,2.126
10128,-6.818,-12.162,2.126
10139,-8.734,-10.783,1.283
10149,-8.81,-10.707,1.13
10158,-7.968,-11.396,3.198
10168,-6.818,-11.856,6.569
10178,-5.746,-13.312,7.795
10188,-6.205,-13.771,2.662
10199,-6.205,-13.771,2.662
10208,-6.282,-11.779,-2.394
10219,-4.903,-9.787,-2.93
10228,-4.06,-10.477,-3.16
10239,-1.379,-14.384,-2.624
10248,1.762,-17.526,-1.551
10258,5.669,-20.514,-1.168
10269,7.661,-20.667,-2.087
10278,6.972,-18.445,-2.47
10288,1.532,-13.695,-0.478
10298,-0.766,-12.775,0.21
10309,-2.375,-13.542,0.593
10318,-2.911,-14.078,0.976
10328,-2.911,-13.848,0.134
10338,-2.068,-13.159,-2.011
10348,-1.455,-11.856,-2.47
10358,-1.379,-10.783,-2.164
10369,-1.149,-9.787,-2.164
10378,-0.766,-9.404,-2.394
10388,-0.306,-9.174,-2.241
10398,0.612,-9.711,-2.853
10408,2.068,-10.477,-4.309
10419,2.068,-10.17,-5.688
10428,0.689,-9.481,-6.608
10438,0.536,-9.098,-6.531
10448,0.459,-7.795,-2.624
10459,-0.229,-7.106,-0.095
10468,-0.229,-7.106,-0.095
10478,0.689,-6.263,-1.857
10488,2.758,-5.19,-1.934
10499,4.213,-4.041,-1.551
10508,4.213,-4.041,-1.551
10518,4.213,-3.275,-2.087
10528,4.443,-2.662,-1.628
10538,3.984,-2.892,-1.398
10549,3.294,-3.275,-1.474
10558,3.294,-3.275,-1.474
10568,2.451,-4.424,-1.934
10579,2.375,-5.344,-1.857
10588,2.375,-5.344,-1.857
10598,2.451,-6.34,-1.704
10608,1.992,-10.17,-0.019
10619,1.992,-10.17,-0.019
10628,-0.766,-13.159,6.033
10638,-2.911,-16.223,17.143
10649,-19.614,-24.804,18.062
10658,-19.614,-24.804,18.062
10668,-15.783,-16.07,6.569
10679,-15.783,-16.07,6.569
10688,-6.359,-9.098,8.255
10698,-6.359,-9.098,8.255
10709,-1.072,-5.65,5.803
10718,-1.072,-5.65,5.803
10728,-1.532,-4.731,1.359
10739,-3.141,-16.07,-8.293
10748,-5.209,-22.429,-1.628
10758,-5.209,-22.429,-1.628
10768,-5.822,-16.53,1.436
10779,-5.822,-16.53,1.436
10788,6.359,-6.876,-5.918
10798,6.359,-6.876,-5.918
10809,5.669,-3.581,-7.067
10818,4.137,-1.283,-4.079
10828,7.738,-4.501,-3.237
