time,x,y,z
10001,11.569,-14.308,10.63
10011,11.952,-12.546,8.638
10021,13.484,-11.32,4.577
10031,11.492,-10.707,-0.478
10042,8.81,-8.715,-3.313
10051,6.589,-7.412,-3.62
10061,4.29,-5.65,-2.394
10071,3.907,-4.96,-1.551
10082,5.593,-4.96,1.206
10091,5.209,-5.65,1.053
10101,3.754,-6.033,1.053
10111,2.145,-6.723,-0.095
10123,-0.229,-7.259,-0.478
10131,-1.455,-7.259,-0.095
10142,-1.225,-7.336,0.67
10151,2.528,-6.953,1.283
10161,3.907,-5.727,0.9
10171,5.516,-3.964,0.363
10181,6.205,-3.198,-0.938
10192,6.665,-1.359,-1.091
10201,7.048,-0.593,-0.938
10211,7.048,0.172,-1.321
10221,6.665,0.402,-2.241
10232,5.286,-0.057,-2.547
10241,4.137,-0.67,-1.551
10251,2.911,-2.126,0.057
10261,2.451,-2.892,4.577
10271,4.213,-6.186,18.445
10282,1.455,-9.711,23.578
10291,-13.254,-19.901,12.775
10301,-17.238,-31.317,-4.769
10311,-17.928,-32.466,-0.861
10322,-17.162,-29.401,4.348
10331,-4.826,-15.993,11.856
10341,-3.677,-14.078,10.094
10351,-1.302,-9.404,2.892
10362,-1.072,-7.565,0.287
10371,-0.919,-3.352,-9.366
10382,0.919,-1.743,-8.14
10391,8.964,-0.9,-1.168
10401,12.028,-1.972,1.283
10411,19.46,-8.561,9.787
10422,21.376,-14.538,14.001
10431,13.408,-20.437,4.194
10441,7.585,-20.744,0.134
10452,7.355,-16.836,-0.402
10461,6.129,-13.542,0.287
10471,4.826,-7.029,-4.003
10482,4.06,-5.344,-2.93
10491,2.145,-4.348,-3.696
10501,1.992,-4.348,-2.93
10511,4.52,-11.243,-3.16
10521,4.367,-12.469,-5.382
10532,3.984,-12.852,-4.692
10541,3.447,-13.312,-5.229
10551,3.601,-14.001,-6.531
10562,3.907,-14.231,-6.071
10571,3.677,-13.542,-5.152
10581,2.988,-12.622,-4.616
10591,1.455,-10.324,-4.003
10602,1.455,-10.324,-4.003
10611,0.996,-9.174,-3.466
10621,0.689,-8.408,-3.083
10631,0.229,-7.642,-2.547
10641,-0.306,-7.412,-1.857
10651,-0.842,-7.259,-0.861
10662,-0.689,-7.259,-0.478
10671,0.689,-8.332,0.134
10681,2.145,-9.404,1.206
10691,3.447,-10.247,2.049
10701,3.83,-10.247,2.049
10712,4.52,-10.63,2.662
10721,4.29,-10.247,3.275
10731,3.371,-9.021,3.122
10741,3.141,-8.868,3.045
10752,2.145,-8.715,2.739
10761,1.302,-8.868,2.509
10771,0.919,-8.945,1.436
10781,0.153,-9.404,-0.478
10791,-0.229,-9.634,-1.551
10803,0.306,-10.247,-2.624
10811,0.536,-10.477,-3.007
10822,0.689,-10.554,-3.313
10831,0.612,-10.247,-3.313
10842,0.612,-9.481,-2.47
10851,0.612,-9.174,-1.704
10861,0.0,-9.404,-1.474
10871,-0.766,-9.941,-1.628
10882,-1.608,-10.783,-2.087
10891,-1.838,-10.86,-2.241
10901,-2.068,-10.247,-1.781
10911,-1.455,-9.634,1.053
10922,0.153,-10.247,2.892
10931,1.302,-11.779,5.344
10941,2.068,-13.159,5.114
10951,2.451,-14.767,2.202
10961,1.992,-14.538,0.976
10972,-0.306,-13.771,0.057
10981,-2.834,-13.925,-0.555
10991,-6.052,-13.312,2.355
11002,-8.274,-13.082,5.114
11011,-7.968,-13.465,4.424
11022,-7.355,-13.695,3.428
11031,-4.213,-15.227,1.972
11041,-0.689,-16.376,1.206
11052,3.371,-16.836,-2.087
11061,3.907,-16.453,-4.309
11071,3.984,-17.526,-8.676
11081,4.443,-18.752,-10.592
11092,4.75,-19.977,-9.596
11101,5.516,-19.748,-7.68
11111,11.339,-17.296,9.864
11121,12.641,-15.917,13.388
11131,13.178,-12.546,11.32
11142,12.871,-12.086,9.328
11152,10.726,-10.094,-1.628
11162,10.113,-9.634,-5.305
11171,7.891,-7.795,-5.152
11181,6.205,-6.723,-4.156
11191,4.597,-5.19,-1.704
11202,2.911,-4.654,-1.321
11211,2.834,-4.96,-0.019
11221,2.834,-5.497,0.823
11232,2.145,-6.033,1.053
11241,1.379,-6.263,0.287
11251,0.229,-7.029,0.44
11261,-0.689,-7.489,0.134
11273,1.992,-7.259,0.823
11281,1.992,-7.259,0.823
11291,4.75,-6.186,0.363
11302,5.976,-5.267,-0.632
11311,5.976,-5.267,-0.632
11321,7.738,-2.126,-0.095
11331,8.427,-1.513,-0.325
11342,7.968,-0.976,-1.015
11351,5.669,-0.593,-2.164
11361,3.677,-0.823,-2.624
11372,1.685,-1.666,-2.317
11381,0.919,-2.355,-1.398
11391,1.608,-4.271,2.739
11401,2.145,-5.42,12.546
11412,-0.996,-9.864,25.494
11421,-10.266,-16.76,19.135
11431,-14.787,-32.313,-4.692
11441,-13.714,-34.305,-5.842
11452,-14.633,-27.026,7.259
11461,-9.577,-20.437,11.856
11471,-5.669,-14.078,8.945
11481,-3.601,-11.933,5.114
11492,-1.225,-9.557,-0.325
11501,0.0,-8.255,-2.011
11511,4.52,-7.336,2.892
11521,8.734,-8.332,6.876
11531,11.952,-11.626,4.96
11542,11.569,-14.461,3.275
11551,11.722,-15.304,2.202
11561,11.415,-13.159,-1.781
11571,9.883,-10.247,-2.47
11582,7.968,-7.489,-5.918
11591,5.516,-5.42,-6.454
11601,3.371,-3.122,-5.612
11612,3.064,-2.279,-4.999
11621,3.677,-3.122,-3.466
11631,5.056,-4.731,-2.164
11642,8.427,-10.324,1.972
11651,8.657,-13.925,-0.095
