time,x,y,z
33501,0.842,7.987,-0.172
33510,1.455,7.91,-0.478
33520,1.915,7.987,-0.555
33531,2.451,8.37,-1.015
33540,2.375,8.753,-1.091
33550,2.375,9.213,-0.095
33561,1.379,8.447,-1.321
33570,1.302,9.059,-0.478
33580,1.072,9.443,-0.478
33591,-0.306,10.668,-0.555
33600,-0.919,11.894,-0.325
33610,-0.766,12.201,-0.019
33620,-0.383,11.511,0.976
33631,-0.229,11.052,1.206
33640,0.0,10.515,1.13
33650,-0.076,9.979,0.67
33661,-0.383,10.056,0.823
33670,-0.919,9.902,0.823
33680,-1.762,10.285,0.9
33690,-2.068,10.592,1.13
33701,-2.375,10.822,1.283
33710,-2.528,10.975,1.436
33720,-2.528,10.898,1.436
33731,-2.375,10.822,0.823
33740,-2.068,10.745,0.21
33750,-1.838,10.515,0.44
33760,-1.149,9.979,0.67
33770,-0.689,9.519,0.517
33780,-0.459,9.213,0.517
33790,-0.076,8.983,0.747
33801,0.076,8.906,0.9
33810,0.0,8.906,1.053
33820,-0.229,8.906,0.9
33831,-0.306,8.983,0.593
33840,-0.842,9.289,1.206
33850,-1.532,9.596,0.287
33860,-1.685,9.749,0.363
33871,-2.298,9.519,0.21
33880,-2.681,9.366,0.134
33893,-2.604,8.983,-0.938
33901,-1.608,8.37,-2.011
33910,-1.379,8.293,-1.704
33920,-1.455,8.063,-0.708
33930,-2.145,8.14,1.513
33940,-2.145,8.37,2.126
33950,-1.915,8.37,2.355
33961,-1.685,8.447,1.896
33970,-1.685,8.6,2.202
33980,-1.838,8.676,2.509
33990,-1.915,8.447,2.279
34000,-1.455,7.987,1.896
34011,-2.681,7.374,3.352
34020,-3.064,6.608,3.428
34030,-2.988,5.995,3.045
34040,-2.681,5.229,3.198
34050,-2.451,4.692,3.122
34061,-2.145,4.079,3.045
34070,-1.838,4.003,2.815
34080,-1.762,4.003,3.428
34091,-1.762,4.156,4.118
34100,-1.838,4.846,4.271
34110,-1.838,5.382,4.577
34121,-1.608,6.301,5.114
34130,-1.379,7.067,5.727
34140,-1.532,8.063,6.186
34150,-1.455,8.83,6.876
34161,-1.379,8.983,7.489
34170,-1.149,9.059,7.719
34180,-0.842,8.753,7.336
34190,-0.612,8.37,6.953
34200,-0.842,7.68,5.65
34211,-1.455,7.527,4.501
34220,-2.604,7.221,3.275
34230,-2.988,6.608,2.585
34240,-3.141,6.301,2.815
34251,-3.524,5.842,3.658
34260,-3.294,5.458,3.888
34270,-3.141,6.148,4.194
34280,-2.988,7.604,5.267
34293,-3.524,10.515,7.872
34301,-6.205,13.503,5.803
34310,-7.431,14.882,2.662
34320,-9.423,17.104,-0.785
34330,-12.948,19.863,-8.14
34340,-9.73,18.254,-9.902
34350,-1.455,12.201,-3.85
34360,0.689,7.834,-2.087
34371,2.145,3.773,-1.168
34380,2.145,2.317,-1.857
34390,2.068,2.011,-2.317
34400,1.072,2.93,-3.16
34410,-0.689,4.999,-3.696
34421,-0.153,7.527,-3.773
34430,0.306,9.213,-5.612
34440,1.685,11.358,-6.608
34450,1.302,12.124,-6.454
34461,0.689,11.511,-3.39
34470,0.076,10.975,-2.087
34480,0.153,10.056,0.134
34491,1.455,9.136,3.122
34500,3.524,8.447,9.328
34510,3.677,8.14,6.11
34520,3.601,8.447,-1.934
34530,1.992,9.059,-3.466
34540,1.302,8.447,-2.624
34550,1.379,8.523,-1.474
34561,0.766,7.91,0.976
34570,0.229,7.451,0.363
34580,-0.153,7.604,-0.555
34590,-0.306,7.987,-1.168
34601,-0.306,8.37,-2.624
34610,-0.459,8.063,-2.853
34620,-0.459,8.37,-1.857
34631,-0.383,8.523,-0.402
34640,-1.302,8.523,-0.708
34650,-2.528,8.523,-2.47
34660,-1.762,8.447,-3.773
34670,-0.689,8.523,-4.846
34680,0.459,8.753,-3.696
34690,0.536,9.289,-2.853
34701,0.306,9.826,-2.547
34710,0.229,10.362,-1.551
34720,0.536,10.592,-0.708
34731,0.919,10.822,1.896
34740,1.608,10.745,4.577
34751,2.145,11.205,6.876
34760,2.221,11.664,7.029
34770,2.145,12.814,2.892
34780,2.375,13.273,-0.172
34790,2.911,13.12,-1.091
34801,2.911,12.507,0.363
34810,1.915,11.741,1.896
34820,1.072,11.128,1.436
34830,1.302,11.128,1.436
34841,1.762,11.511,0.593
34850,2.145,11.358,0.134
34860,2.681,10.668,-0.249
34870,2.911,10.668,0.517
34881,2.068,10.668,1.972
34890,2.528,10.822,3.811
34900,1.302,10.439,1.436
34911,0.076,10.515,0.976
34920,0.383,10.975,-0.632
34930,1.532,11.358,-1.857
34940,0.612,12.814,-4.539
34951,-0.766,13.657,-6.454
34960,-0.536,15.419,-4.539
34970,-0.383,14.959,-0.938
34981,-5.516,14.04,-1.704
34990,-7.202,12.737,-2.47
35000,-5.516,9.826,-1.474
35010,-1.992,7.297,-0.249
35021,-0.153,6.301,-0.249
35030,0.306,5.842,1.666
35040,0.306,5.918,2.355
35051,-0.306,6.684,1.436
35060,-0.919,7.604,1.053
