time,x,y,z
44005,-2.221,9.902,2.202
44015,-4.443,9.672,0.517
44025,-4.443,9.672,0.517
44036,-5.516,10.668,0.593
44045,-5.516,10.668,0.593
44055,-6.818,10.975,0.747
44066,-6.818,10.975,0.747
44075,-6.818,9.902,-0.019
44085,-6.818,9.902,-0.019
44095,-3.447,9.289,-4.769
44106,-3.447,9.289,-4.769
44115,-1.762,11.205,-1.551
44125,-1.762,11.205,-1.551
44135,-2.451,11.741,3.352
44145,-2.451,11.741,3.352
44156,-1.302,10.132,1.359
44165,-1.302,10.132,1.359
44175,-1.532,7.144,1.666
44185,-1.532,7.144,1.666
44195,-1.608,5.612,1.589
44206,-1.608,5.612,1.589
44215,-1.915,4.846,1.743
44225,-1.915,4.846,1.743
44235,-1.838,4.769,2.432
44245,-1.838,4.769,2.432
44256,-1.302,3.773,2.662
44265,-1.302,3.773,2.662
44275,-0.689,2.7,3.198
44285,-0.689,2.7,3.198
44295,-0.536,1.857,3.352
44306,-0.536,1.857,3.352
44315,-0.306,2.241,3.964
44325,-0.306,2.241,3.964
44335,0.459,2.164,4.271
44345,0.459,2.164,4.271
44356,0.306,2.777,5.267
44365,0.306,2.777,5.267
44375,-0.383,5.075,6.799
44385,-0.383,5.075,6.799
44395,-0.306,12.201,8.102
44406,-0.306,12.201,8.102
44415,-0.229,27.907,2.126
44425,-0.229,27.907,2.126
44436,0.766,20.629,7.565
44445,0.766,20.629,7.565
44455,6.512,6.608,11.626
44466,6.512,6.608,11.626
44475,4.673,0.478,1.513
44485,4.673,0.478,1.513
44495,-2.988,4.462,-1.321
44506,-2.988,4.462,-1.321
44515,-4.673,8.14,-0.708
44526,-4.673,8.14,-0.708
44535,-6.665,15.189,3.581
44546,-6.665,15.189,3.581
44556,-6.742,22.467,5.803
44565,-6.742,22.467,5.803
44575,-1.379,10.209,7.719
44585,-3.217,4.003,-0.938
44596,-4.213,2.624,-0.708
44605,-4.903,1.934,5.19
44615,-3.907,1.551,6.186
44625,-3.371,3.39,0.287
44635,-3.677,6.684,-5.842
44645,-3.447,7.987,-7.68
44655,-3.754,9.289,-7.604
44666,-3.141,8.983,-5.918
44675,-2.604,9.213,-4.692
44685,-2.451,9.443,-4.539
44695,-2.528,10.745,-7.067
44705,-0.536,11.588,-2.394
44715,1.532,11.511,1.053
44726,1.149,10.439,3.198
44735,-0.919,9.826,1.972
44745,-0.919,9.826,1.972
44755,-3.217,8.217,-1.704
44766,-2.681,6.991,-2.394
44775,-1.608,6.148,-2.087
44785,-1.608,6.148,-2.087
44795,-2.068,6.761,-2.624
44805,-2.068,6.761,-2.624
44815,-2.834,7.834,-3.696
44826,-2.834,7.834,-3.696
44835,-0.459,8.14,-3.543
44845,-0.459,8.14,-3.543
44855,0.842,8.063,-0.249
44865,0.842,8.063,-0.249
44876,0,8.293,0.823
44885,0,8.293,0.823
44895,-1.072,8.676,-0.938
44905,-1.072,8.676,-0.938
44915,-0.842,8.293,-1.245
44926,-0.842,8.293,-1.245
44935,-1.225,8.523,-0.402
44945,-1.225,8.523,-0.402
44956,-2.145,8.676,1.283
44965,-2.145,8.676,1.283
44976,-2.758,9.213,3.122
44985,-2.758,9.213,3.122
44995,-1.762,10.668,-0.938
45005,-0.919,10.668,-3.773
45016,0.383,9.519,-4.079
45025,1.225,8.523,-4.003
45035,1.149,7.834,-3.773
45045,0.229,8.14,-2.241
45055,-2.451,10.822,1.436
45065,-2.451,10.822,1.436
45076,-3.294,12.507,0.363
45085,-2.681,12.89,0.057
45095,-1.455,13.273,0.287
45105,-0.459,13.044,0.823
45115,-0.383,13.197,-0.402
45125,-0.919,13.81,-1.934
45136,-0.612,13.503,-2.624
45145,-0.536,12.967,-3.543
45155,-0.459,12.201,-3.39
45165,-0.153,11.052,-1.474
45175,0.766,11.511,-0.938
45185,0.229,10.745,0.976
45196,-1.379,9.749,1.896
45205,-1.379,9.749,1.896
45215,-5.516,10.822,0.593
45226,-6.282,11.052,0.517
45235,-6.665,11.971,0.21
45245,-6.665,11.971,0.21
45255,-8.581,13.733,0.593
45265,-8.581,13.733,0.593
45275,-8.734,12.277,5.42
45286,-8.734,12.277,5.42
45295,-2.988,10.439,-1.245
45305,-2.988,10.439,-1.245
45315,-1.532,10.515,-3.466
45325,-1.532,10.515,-3.466
45336,-1.225,9.596,0.67
45346,-1.225,9.596,0.67
45355,-1.379,8.676,0.363
45366,-1.379,8.676,0.363
45375,-1.838,7.374,-1.628
45385,-1.838,7.374,-1.628
45396,-2.758,6.071,-2.47
45405,-2.758,6.071,-2.47
45415,-2.758,3.696,-1.245
45426,-2.758,3.696,-1.245
45435,-3.907,2.164,1.436
45446,-3.907,2.164,1.436
45455,-2.758,1.245,2.509
45466,-2.758,1.245,2.509
45476,-2.528,1.245,2.968
45486,-2.451,1.245,3.352
45495,-1.992,1.245,3.964
45506,-1.992,1.245,3.964
45515,-1.762,0.249,4.654
45525,-1.762,0.249,4.654
45535,-0.612,0.402,6.11
45545,-0.612,0.402,6.11
45556,-1.838,3.543,5.267
45565,-1.838,3.543,5.267
45575,-4.06,6.684,3.275
45586,-4.06,6.684,3.275
45595,-1.762,24.843,7.949
45605,-1.762,24.843,7.949
45615,1.149,34.42,2.585
45625,1.149,34.42,2.585
45636,1.379,9.366,12.239
45645,1.379,9.366,12.239
45655,7.814,0.861,14.691
45665,7.814,0.861,14.691
45676,2.528,-1.053,0.517
45685,2.528,-1.053,0.517
45695,-3.217,4.309,-0.478
45706,-3.217,4.309,-0.478
45715,-2.221,6.225,-2.011
45726,-2.221,6.225,-2.011
45735,-4.52,10.898,1.513
45746,-4.52,10.898,1.513
45755,-7.738,30.819,14.461
45765,-7.738,30.819,14.461
45776,0.842,14.116,0.287
45785,0.842,14.116,0.287
45796,-1.532,3.083,-1.857
45805,-1.532,3.083,-1.857
45815,-1.992,0.938,4.348
45826,-1.992,0.938,4.348
45835,-3.677,2.241,-2.47
45846,-4.75,3.926,-5.765
45857,-5.746,7.297,-6.531
45865,-5.593,8.37,-6.531
45875,-5.593,8.37,-6.531
45885,-2.451,10.898,-3.696
45895,-0.766,11.358,-1.628
45905,-0.766,11.358,-1.628
45915,0.306,10.822,0.134
45925,0.306,10.822,0.134
45935,-1.149,9.059,-0.785
45945,-1.149,9.059,-0.785
45955,-1.302,7.987,-1.857
45966,-1.302,7.987,-1.857
45975,-0.459,7.221,-2.011
45985,-0.459,7.221,-2.011
45995,-0.996,6.838,-2.7
46007,-0.996,6.838,-2.7
46015,-0.996,6.991,-3.083
46025,-0.996,6.991,-3.083
46035,-0.766,7.374,1.053
46045,-0.766,7.374,1.053
46056,-1.685,7.68,0.363
46065,-1.685,7.68,0.363
46076,-1.685,8.293,-0.708
46086,-1.685,8.293,-0.708
46095,-1.379,8.983,-1.245
46105,-0.996,9.289,-1.628
46115,-0.919,9.136,-0.785
46126,-0.076,9.059,1.283
46135,-0.536,8.983,2.968
46145,-0.536,8.983,2.968
46155,-1.608,10.745,1.743
46166,-2.145,11.588,-0.938
46175,-2.375,11.358,-4.003
46185,-1.532,9.902,-4.462
46195,0,7.297,-4.769
46205,0.459,6.071,-4.386
46215,0.766,6.225,-1.704
46226,-2.911,10.898,1.896
46235,-3.984,11.894,2.279
46245,-3.677,12.048,1.13
46256,-2.834,12.584,0.134
46265,-2.834,12.584,0.134
46275,0,14.04,-2.164
46285,0.229,14.193,-2.547
46295,0.306,14.269,-2.087
46306,0.536,13.886,-1.628
46315,0.383,13.197,-1.934
46326,-0.153,12.277,-3.16
46335,-0.076,10.975,-3.466
46346,-0.076,10.975,-3.466
46355,-0.306,9.289,0.363
46365,-0.306,9.289,0.363
46375,-3.447,9.902,1.666
46385,-3.447,9.902,1.666
46396,-5.899,11.281,2.585
46405,-5.899,11.281,2.585
46415,-6.435,12.66,0.363
46426,-6.435,12.66,0.363
46435,-10.266,15.112,2.126
46445,-10.266,15.112,2.126
46455,-8.044,13.733,7.795
46466,-8.044,13.733,7.795
46475,-2.068,10.439,-4.386
46485,-2.068,10.439,-4.386
46495,0,8.983,-2.624
46506,0,8.983,-2.624
46515,-1.302,8.753,-1.015
46525,-1.302,8.753,-1.015
46536,-1.762,8.6,-1.474
46545,-1.762,8.6,-1.474
46555,-2.068,6.914,0.363
46566,-2.068,6.914,0.363
46575,-1.992,3.62,-1.015
46586,-1.992,3.62,-1.015
46595,-1.762,2.241,-0.325
46606,-1.762,2.241,-0.325
46615,-2.375,1.551,1.666
46626,-2.375,1.551,1.666
46635,-2.068,0.938,2.815
46645,-1.915,0.708,3.735
46656,-1.762,0.632,4.271
46665,-1.762,0.632,4.271
46675,-1.532,-0.593,5.497
46685,-1.532,-0.593,5.497
46696,-0.229,0.325,7.029
46705,-0.229,0.325,7.029
46715,0.842,1.321,7.029
46726,0.842,1.321,7.029
46735,-2.758,5.765,5.344
46746,-2.758,5.765,5.344
46755,-1.915,17.641,5.037
46766,-1.915,17.641,5.037
46775,-1.992,35.569,0.823
46785,-1.992,35.569,0.823
46796,-3.064,12.967,10.86
46805,-3.064,12.967,10.86
46815,3.371,1.704,14.231
46826,3.371,1.704,14.231
46835,0.842,-0.823,4.807
46847,0.842,-0.823,4.807
46855,-2.221,5.229,0.9
46866,-2.834,7.834,-0.095
46876,-2.451,10.975,-0.402
46886,-2.451,10.975,-0.402
46895,-4.06,21.625,2.279
46906,-4.06,21.625,2.279
46915,-0.842,23.234,9.941
46925,-0.842,23.234,9.941
46935,0.996,4.079,-3.85
46946,0.996,4.079,-3.85
46956,-2.528,0.249,7.259
46966,-2.528,0.249,7.259
46976,-3.601,3.62,0.67
46986,-3.601,3.62,0.67
46996,-5.056,7.604,-6.531
47005,-5.056,7.604,-6.531
47015,-6.129,8.14,-5.842
47025,-5.209,8.83,-4.539
47035,-3.601,9.749,-3.313
47046,-2.911,10.439,-4.003
47055,-2.145,11.511,-2.7
47065,-0.076,11.128,-2.547
47075,0.689,10.822,-0.402
47086,-0.076,10.132,1.13
47095,-0.076,10.132,1.13
47106,-1.149,9.289,0.976
47115,-0.996,7.757,-0.632
47125,-0.536,6.378,-1.934
47135,-0.612,5.995,-3.696
47145,-0.612,5.995,-3.696
47155,-0.919,6.608,-2.853
47166,-1.072,7.451,-1.398
47175,-1.379,7.451,-1.091
47185,-1.072,7.527,-1.398
47195,-0.383,7.297,-1.168
47205,0.383,7.374,-0.325
47215,0.306,7.451,0.057
47226,-0.383,7.91,-0.095
47235,-0.919,8.293,-0.632
47245,-1.225,8.983,-1.091
47255,-1.225,9.366,-1.015
47265,-1.225,9.826,0.134
47275,-1.379,9.902,1.053
47286,-1.762,9.979,3.658
47295,-1.608,9.902,4.654
47305,-0.842,10.209,3.964
47315,-0.842,11.205,1.972
47325,-2.298,12.431,-1.321
47335,-2.988,11.664,-2.317
47346,-0.689,8.83,-3.85
47355,-0.076,7.144,-5.305
47365,0.689,5.612,-4.616
47375,0.229,6.225,-2.47
47385,-3.217,11.281,1.972
47395,-3.524,13.273,2.049
47406,-2.604,14.193,-0.095
47415,-1.685,14.346,-0.861
47425,-0.076,13.503,-1.781
47435,0.612,13.197,-2.317
47445,0.459,13.58,-2.47
47456,0.229,13.81,-2.317
47465,0.306,13.35,-2.241
47475,0.383,12.814,-2.47
47485,0.383,10.898,-3.39
47496,0.766,9.826,-1.857
47505,0.766,9.826,-1.857
47515,-0.536,9.596,2.279
47526,-0.536,9.596,2.279
47535,-4.826,10.592,1.513
47545,-6.129,10.056,2.202
47555,-6.589,11.128,1.666
47566,-7.814,12.737,1.283
47575,-10.036,14.193,1.053
47585,-11.645,14.653,3.198
47596,-11.262,13.197,4.96
47605,-4.597,10.056,4.807
47615,-1.455,9.059,1.819
47625,-3.524,9.136,-5.688
47636,-1.762,10.209,-1.857
47645,0.229,9.979,-2.087
47655,0.076,10.515,-0.785
47666,0.383,9.902,-1.398
47675,0.459,8.983,-0.555
47685,0.383,7.451,-0.402
47695,0.229,6.148,-0.478
47706,-1.225,4.386,-1.398
47715,-2.604,3.926,-1.015
47725,-3.371,3.16,-0.249
47736,-3.601,3.083,-0.095
47745,-2.988,2.47,0.44
47755,-2.758,1.857,1.436
47765,-2.604,1.934,2.279
47775,-2.375,1.857,3.275
47785,-2.298,1.857,3.658
47795,-2.375,1.857,3.888
47805,-2.298,1.781,4.271
47815,-1.992,1.934,4.577
47825,-1.915,1.857,4.807
47836,-1.225,0.708,5.344
47845,-1.225,0.708,5.344
47855,0.459,1.168,6.263
47865,-0.076,2.241,5.88
47876,-1.915,4.003,4.194
47885,-2.988,5.229,3.352
47895,-5.976,8.063,2.202
47906,-5.286,15.189,3.888
47915,-0.153,30.282,6.416
47925,1.149,36.718,3.964
47935,-0.306,25.839,9.634
47946,0.229,12.66,14.997
47955,2.758,6.454,16.07
47966,2.758,6.454,16.07
47975,10.496,-5.267,7.489
47985,10.496,-5.267,7.489
47995,2.834,1.398,-1.321
48006,-2.758,4.616,-1.628
48015,-3.371,5.688,-4.309
48026,-3.371,5.688,-4.309
48035,-3.677,8.523,-3.773
48045,-3.677,8.523,-3.773
48056,-5.746,19.02,7.489
48066,-5.746,19.02,7.489
48075,-15.016,36.412,14.231
48086,-15.016,36.412,14.231
48095,-1.762,5.842,-5.842
48106,-1.762,5.842,-5.842
48115,-2.375,-2.432,7.489
48126,-2.375,-2.432,7.489
48135,-3.371,-1.359,0.976
48145,-5.286,3.16,-4.692
48155,-6.589,6.684,-7.68
48165,-6.742,7.68,-6.914
48176,-5.746,8.983,-5.382
48185,-4.52,9.672,-5.152
48195,-3.371,10.209,-5.458
48205,-3.907,10.745,-7.067
48216,-3.064,11.741,-7.527
48225,-3.064,11.741,-7.527
48235,3.601,11.358,0.9
48246,3.601,11.358,0.9
48255,3.371,9.979,1.13
48266,3.371,9.979,1.13
48275,0.919,7.91,-1.934
48286,0.919,7.91,-1.934
48295,-0.689,6.608,-4.079
48306,-1.685,6.378,-4.386
48316,-1.992,6.454,-2.93
48326,-1.992,6.454,-2.93
48335,-3.524,7.451,-0.325
48346,-3.524,7.451,-0.325
48355,-1.915,7.451,-0.325
48366,-1.915,7.451,-0.325
48375,-1.685,8.217,0.9
48385,-1.685,8.217,0.9
48395,-1.072,8.447,-0.708
48406,-0.842,8.447,-1.398
48415,-1.072,8.523,-1.168
48426,-1.455,8.6,0.363
48435,-1.762,8.83,1.743
48446,-1.762,8.83,1.743
48455,-2.834,10.439,3.275
48466,-2.834,10.439,3.275
48475,-1.685,10.745,0.287
48486,-1.302,10.515,-2.011
48495,-0.919,9.902,-3.39
48506,-0.919,9.902,-3.39
48515,0.459,8.6,-4.309
