time,x,y,z
35002,-1.685,-11.243,-1.321
35011,-1.685,-10.324,-1.474
35021,-1.379,-10.017,-1.704
35032,-0.383,-10.017,-2.394
35041,0.383,-10.17,-2.317
35052,1.379,-10.554,-2.241
35061,1.379,-10.554,-2.241
35072,1.225,-10.554,-1.934
35081,1.225,-10.554,-1.934
35092,1.992,-9.941,-1.245
35102,2.068,-9.251,-0.938
35112,1.915,-8.791,-1.015
35121,1.915,-8.791,-1.015
35131,0.919,-7.412,-1.398
35142,0.919,-7.412,-1.398
35152,0.612,-7.182,-1.551
35161,0.612,-7.182,-1.551
35171,-0.459,-8.332,-2.011
35182,-0.459,-8.332,-2.011
35191,0.459,-10.324,-1.321
35202,0.459,-10.324,-1.321
35211,-0.076,-10.094,-1.398
35222,-0.076,-10.554,-2.241
35232,-0.229,-10.937,-1.934
35241,-0.229,-10.937,-1.934
35251,0.766,-11.856,-0.095
35262,0.766,-11.856,-0.095
35272,2.988,-13.005,0.363
35281,2.988,-13.005,0.363
35291,4.213,-14.538,4.271
35302,3.677,-14.691,8.715
35311,3.907,-15.304,34.458
35321,3.907,-15.304,34.458
35332,5.209,-15.687,9.864
35341,5.209,-15.687,9.864
35351,5.209,-17.679,1.436
35362,5.209,-17.679,1.436
35372,6.129,-14.921,-1.168
35381,6.129,-14.921,-1.168
35392,3.984,-15.227,2.126
35401,3.984,-15.227,2.126
35411,0.229,-13.925,-1.245
35422,0.229,-13.925,-1.245
35431,-1.608,-12.775,-4.309
35441,-1.608,-12.775,-4.309
35451,-2.681,-14.001,-5.075
35462,-2.681,-14.001,-5.075
35472,-0.919,-14.921,-6.761
35481,0.0,-14.231,-8.14
35491,0.0,-13.082,-7.757
35502,-0.612,-11.856,-6.608
35511,-1.379,-11.243,-5.765
35521,0.306,-11.243,-4.616
35532,2.375,-10.86,2.126
35541,2.221,-10.17,11.32
35551,-2.068,-8.332,4.501
35561,-4.367,-6.033,-3.85
35572,-4.06,-5.267,-6.991
35582,-4.06,-5.267,-6.991
35592,-4.29,-4.577,-5.535
35601,-4.29,-4.577,-5.535
35612,-2.604,-4.348,-3.39
35621,-2.604,-4.348,-3.39
35631,-3.064,-4.424,-3.543
35641,-3.064,-4.424,-3.543
35651,-4.903,-4.807,-2.624
35664,-4.98,-4.884,-1.934
35672,-4.903,-5.037,-1.168
35681,-4.903,-5.037,-1.168
35692,-5.899,-4.041,-1.321
35701,-5.899,-4.041,-1.321
35711,-6.742,-2.355,-0.708
35722,-6.742,-2.355,-0.708
35731,-6.205,-6.416,1.359
35741,-6.205,-6.416,1.359
35752,5.899,-26.873,36.68
35762,5.899,-26.873,36.68
35772,16.549,-26.183,6.953
35781,16.549,-26.183,6.953
35791,2.604,-9.864,-3.466
35802,2.604,-9.864,-3.466
35811,-0.536,-9.404,-2.394
35821,-0.536,-9.404,-2.394
35832,-1.302,-11.32,-1.628
35841,-1.302,-11.32,-1.628
35852,-3.677,-10.4,-1.321
35861,-3.677,-10.4,-1.321
35872,-0.306,-14.538,-1.398
35881,-0.306,-14.538,-1.398
35891,-3.754,-11.013,-1.398
35902,-3.754,-11.013,-1.398
35912,-5.133,-9.787,-0.708
35921,-5.133,-9.787,-0.708
35931,-3.83,-9.787,-0.708
35942,-3.83,-9.787,-0.708
35951,-3.294,-12.086,-2.317
35962,-3.294,-12.086,-2.317
35972,-2.528,-12.622,-2.853
35981,-2.528,-12.622,-2.853
35992,-2.298,-9.404,-1.857
36001,-2.298,-9.404,-1.857
36012,-1.225,-7.182,-1.781
36022,-1.225,-7.182,-1.781
36032,-0.383,-7.642,-2.7
36041,-0.383,-7.642,-2.7
36051,1.379,-8.868,-2.624
36062,2.834,-10.247,-2.394
36071,3.601,-11.396,-2.164
36081,3.294,-12.316,-2.011
36091,2.911,-11.166,-1.015
36101,2.758,-9.711,-0.249
36112,2.681,-9.328,0.823
36121,2.911,-9.328,1.513
36132,3.141,-8.715,1.743
36141,2.758,-8.332,1.513
36151,1.225,-7.642,0.976
36161,0.919,-7.719,0.67
36172,1.915,-8.332,0.21
36182,1.455,-8.408,0.44
36191,0.766,-9.251,1.206
36202,1.302,-10.247,1.053
36211,2.221,-12.546,0.134
36221,2.604,-13.848,-0.632
36231,2.834,-14.767,-0.478
36242,2.834,-14.767,-0.478
36251,4.29,-16.3,5.497
36261,4.29,-16.3,5.497
36272,4.213,-17.219,31.47
36281,4.213,-17.219,31.47
36292,2.451,-15.227,5.88
36301,2.451,-15.227,5.88
36311,3.754,-15.151,-6.071
36322,4.52,-14.921,-2.547
36332,4.367,-14.614,-0.938
36341,4.367,-14.614,-0.938
36351,2.298,-13.082,0.134
36362,2.298,-13.082,0.134
36373,0.306,-12.546,-1.628
36385,-0.689,-13.695,-2.47
36391,-1.225,-14.231,-3.083
36402,-1.225,-14.231,-3.083
36411,-2.298,-15.917,-4.462
36421,-2.298,-15.917,-4.462
36432,-2.911,-17.143,-5.765
36441,-2.911,-17.143,-5.765
36452,-1.455,-13.388,-4.922
36462,-1.455,-13.388,-4.922
36472,-1.532,-10.094,-4.156
36482,-1.532,-10.094,-4.156
36492,3.141,-8.791,-5.075
36502,3.141,-8.791,-5.075
36513,1.762,-8.408,2.279
36522,1.762,-8.408,2.279
36532,-4.52,-5.42,-5.305
36541,-4.52,-5.42,-5.305
36551,-5.209,-2.662,-3.696
36562,-5.209,-2.662,-3.696
36571,-3.907,-2.892,-5.382
36581,-3.907,-2.892,-5.382
36592,-4.597,-2.049,-4.309
36601,-4.597,-2.049,-4.309
36612,-5.669,-1.359,-2.777
36621,-5.669,-1.359,-2.777
36631,-5.669,-3.658,-2.777
36642,-5.669,-3.658,-2.777
36652,-5.593,-5.803,0.134
36661,-5.593,-5.803,0.134
36672,-6.282,-4.577,1.436
36681,-6.282,-4.577,1.436
36692,-4.443,-13.082,30.78
36701,-4.443,-13.082,30.78
36711,10.956,-31.776,11.626
36722,10.956,-31.776,11.626
36732,10.573,-14.461,-3.773
36741,10.573,-14.461,-3.773
36753,2.145,-6.186,-3.543
36761,-0.766,-6.799,-3.62
36772,-2.834,-9.787,-3.466
36781,-2.834,-9.787,-3.466
36792,-1.455,-18.368,-3.926
36803,-1.455,-18.368,-3.926
36812,9.194,-22.199,22.276
36821,0.842,-14.538,9.481
36831,-2.375,-10.86,-0.478
36842,-4.903,-8.638,-7.604
36851,-5.133,-6.569,-1.321
36861,-5.209,-7.259,-0.019
36871,-6.818,-7.029,-0.402
36881,-6.742,-7.336,-0.478
36891,-7.968,-7.949,-1.628
36901,-7.738,-8.791,-2.853
36912,-5.286,-10.937,-4.846
36921,-4.673,-12.239,-4.692
36931,-3.984,-13.082,-4.999
36941,-3.83,-12.086,-4.999
36951,-2.068,-10.554,-3.696
36961,-0.536,-9.634,-3.313
36972,-0.153,-9.098,-3.773
36981,0.612,-8.255,-5.842
36991,1.149,-8.102,-6.071
37002,1.149,-8.102,-6.071
