time,x,y,z
50001,-2.528,-13.312,-1.551
50012,-2.528,-13.312,-1.551
50021,-2.604,-13.618,-0.478
50031,-2.604,-14.155,0.517
50041,-2.681,-14.691,0.976
50052,-2.758,-14.997,1.359
50061,-2.681,-14.767,1.206
50071,-2.834,-13.771,0.287
50081,-2.758,-13.465,-0.861
50092,-1.685,-13.235,-3.39
50101,-0.842,-12.622,-4.539
50111,0.996,-11.856,-4.386
50122,2.068,-12.316,-3.543
50132,2.068,-12.316,-3.543
50141,5.516,-14.308,-0.249
50151,5.516,-14.308,-0.249
50161,6.129,-14.001,2.355
50171,5.593,-12.929,3.735
50181,4.06,-11.933,3.581
50192,3.294,-12.852,4.577
50201,1.838,-13.235,4.96
50211,1.379,-14.155,2.739
50221,-0.153,-14.384,-1.015
50231,-0.842,-14.614,-2.7
50242,-0.996,-14.844,-4.309
50251,-0.612,-14.231,-2.47
50261,-0.612,-14.231,-2.47
50271,0.919,-13.235,-0.325
50282,2.988,-12.162,2.968
50291,3.064,-10.86,2.509
50303,2.068,-10.017,-0.249
50311,2.604,-9.864,0.9
50321,3.141,-8.638,1.819
50332,3.294,-8.255,1.972
50341,3.294,-8.255,1.972
50351,3.294,-8.561,1.513
50362,2.528,-7.106,2.815
50371,2.911,-5.42,3.045
50381,4.137,-2.968,1.972
50391,4.52,-2.126,2.049
50401,3.447,-2.815,2.585
50411,2.068,-3.352,2.049
50421,2.068,-3.581,1.589
50431,1.992,-3.352,1.436
50441,1.455,-3.198,1.053
50451,0.383,-3.428,0.593
50462,0.0,-3.658,0.134
50471,-0.383,-4.118,-1.628
50481,-0.612,-4.424,-3.466
50491,-1.455,-4.807,-5.688
50501,-2.375,-5.114,-8.217
50511,-2.911,-6.876,-10.362
50521,-3.294,-8.178,-11.052
50531,-3.984,-10.247,-10.975
50541,-4.52,-11.473,-11.741
50551,-3.984,-12.699,-11.664
50561,-3.447,-12.775,-10.668
50571,-3.371,-12.316,-9.289
50582,-3.677,-11.32,-7.297
50591,-3.217,-10.017,-6.225
50601,-1.608,-8.178,-6.071
50611,-0.842,-7.489,-6.148
50622,0.076,-8.408,-4.386
50631,2.221,-11.32,-1.474
50641,6.742,-17.449,0.21
50651,7.814,-19.518,-1.474
50662,7.278,-17.602,-9.672
50672,7.202,-16.223,-10.822
50681,6.052,-13.082,-6.531
50691,7.048,-11.856,-2.011
50702,5.746,-8.868,3.352
50711,4.213,-6.953,3.811
50721,1.915,-5.037,5.344
50731,1.455,-5.19,7.412
50742,0.459,-7.182,10.324
50751,-0.076,-8.868,11.013
50762,-0.076,-10.63,10.247
50771,-0.076,-11.09,8.638
50781,0.842,-11.703,6.186
50791,1.532,-12.392,3.352
50801,1.915,-13.082,0.67
50811,1.532,-14.078,-3.466
50821,0.076,-14.155,-5.842
50832,-1.379,-14.001,-4.769
50841,-1.149,-13.005,-2.853
50851,-2.375,-10.4,-0.938
50862,-3.141,-9.787,-0.325
50871,-2.758,-9.404,-0.325
50881,-2.528,-8.868,-0.249
50892,-2.528,-7.949,-0.019
50901,-1.992,-7.565,-0.172
50911,-1.608,-7.412,0.134
50921,-1.379,-7.565,0.363
50932,-1.838,-8.715,0.747
50942,-2.375,-9.481,0.823
50952,-2.988,-10.094,0.9
50962,-2.988,-10.094,1.206
50972,-1.685,-9.557,0.823
50981,-0.076,-8.868,0.593
50991,1.072,-8.178,1.436
51001,3.141,-8.178,0.44
51012,3.677,-8.332,0.517
51021,4.75,-8.945,-0.555
51032,5.363,-9.174,-1.015
