time,x,y,z
27001,-1.302,8.6,1.666
27012,-1.992,9.213,4.118
27021,-2.451,9.979,7.106
27031,-2.911,11.128,6.953
27041,-1.455,11.511,2.355
27052,-1.992,11.664,-0.785
27061,-2.988,11.664,-0.785
27072,-3.984,10.822,-0.095
27081,-4.29,9.213,-0.402
27092,-4.213,8.906,-0.402
27101,-4.29,8.37,-0.402
27114,-6.282,8.906,0.517
27122,-6.282,8.906,0.517
27131,-8.044,9.289,-0.938
27141,-8.198,9.749,-3.543
27152,-8.427,9.826,-4.233
27161,-7.968,9.979,-5.612
27172,-7.202,8.983,-3.926
27181,-7.202,8.983,-3.926
27192,-6.972,7.067,-0.478
27201,-6.205,7.144,0.134
27214,-5.209,7.604,0.67
27228,-5.209,7.604,0.67
27231,-4.52,9.136,-0.019
27242,-4.06,9.519,0.057
27251,-3.217,9.672,0.593
27261,-1.072,9.826,1.13
27271,0.076,9.979,0.9
27281,1.608,9.826,0.363
27291,2.068,9.596,-0.019
27302,2.681,9.289,0.287
27311,2.681,8.906,0.9
27321,1.608,8.676,1.436
27332,0.612,8.523,2.049
27341,0.0,8.063,1.972
27351,-0.076,7.604,1.666
27361,-0.459,7.067,0.134
27373,-0.766,6.148,-1.474
27381,-0.766,6.148,-1.474
27393,-0.919,5.995,-1.934
27401,-1.992,6.071,-1.551
27411,-2.221,6.148,-1.245
27422,-2.451,6.071,-1.015
27431,-2.145,5.918,0.057
27442,-1.992,5.995,0.747
27452,-1.608,5.918,1.666
27461,-1.685,5.765,2.126
27471,-2.298,6.684,2.355
27482,-1.838,8.83,-0.172
27491,1.992,10.285,2.279
27502,4.903,10.745,2.968
27512,6.359,10.668,2.892
27521,7.202,10.056,2.432
27531,6.895,10.515,2.279
27541,6.359,11.588,2.509
27551,7.355,11.741,2.432
27562,7.738,10.439,2.892
27571,7.355,9.519,2.739
27581,7.814,8.217,1.283
27591,8.427,7.144,0.21
27601,7.891,5.995,-1.321
27612,3.601,9.289,-5.152
27623,3.601,9.289,-5.152
27631,1.302,14.653,-6.608
27641,1.838,17.334,-4.769
27652,2.911,17.641,0.134
27661,2.758,15.878,0.44
27671,2.451,13.197,-0.632
27681,0.383,10.056,-2.011
27692,0.0,8.37,-2.317
27701,-0.153,7.374,-2.547
27712,-1.455,7.68,0.287
27721,-1.455,7.68,0.287
27732,-1.685,7.757,1.206
27741,-1.685,7.91,1.666
27751,-1.762,8.063,1.589
27761,-2.451,8.217,1.13
27771,-3.524,8.447,0.976
27782,-4.367,8.523,1.206
27791,-4.673,8.753,1.436
27802,-4.673,8.753,1.513
27811,-3.524,8.523,1.743
27821,-2.298,8.753,2.202
27831,-1.072,8.906,2.585
27841,-0.842,8.983,2.355
27852,-0.612,9.443,1.283
27861,-0.153,9.979,-0.019
27871,-0.153,9.902,-0.402
27881,-0.153,10.056,-0.249
27892,-0.076,9.826,0.593
27902,0.536,9.366,1.053
27912,0.612,8.983,1.13
27922,0.612,8.983,1.13
27933,0.153,8.6,0.976
27941,0.689,8.676,1.359
27951,0.996,8.753,1.436
27962,1.379,9.059,2.049
27971,1.149,9.213,2.432
27981,1.379,9.366,2.585
27991,1.762,9.213,2.509
28002,1.838,9.059,2.432
28011,1.532,9.059,3.045
28021,1.685,8.906,3.122
28032,2.145,8.83,3.045
28041,2.145,8.83,2.202
28052,2.451,8.6,1.513
28061,2.988,8.447,0.976
28071,3.294,8.676,0.363
28081,2.758,8.983,0.517
28092,2.528,9.136,0.593
28102,2.528,9.136,0.44
28111,2.528,9.136,0.44
28121,2.221,9.136,0.9
28131,2.068,9.136,1.206
28141,1.608,8.983,1.206
28152,0.996,9.213,1.053
28161,0.996,9.213,1.053
28171,0.919,9.289,0.976
28181,1.072,8.983,0.67
28191,1.379,8.753,-0.249
28201,0.766,8.676,-0.632
28212,0.459,8.447,-0.095
28221,0.229,8.447,0.363
28231,0.076,8.447,0.823
28241,-0.153,8.6,0.9
28251,-0.229,8.6,1.053
28261,-0.459,8.753,0.823
28271,-0.612,9.059,1.206
28282,-0.766,8.983,0.593
28291,-0.766,8.983,0.593
28301,-0.766,8.83,0.747
28311,-0.842,8.753,1.359
28321,-1.302,8.676,1.436
28331,-0.536,8.293,1.743
28341,-0.383,8.37,1.513
28351,-0.153,8.83,1.283
28362,0.459,9.519,0.057
28371,0.459,9.519,0.057
28381,0.689,9.672,0.517
28391,0.996,9.826,1.206
28401,1.225,9.902,1.436
28411,2.068,10.056,0.823
28421,3.064,11.818,0.517
28432,3.064,11.818,0.517
28441,2.834,11.971,2.815
28451,2.758,11.511,3.735
28461,3.371,10.745,4.654
28471,4.06,10.285,4.577
28481,3.677,10.822,3.352
28491,3.677,10.822,3.352
28502,2.528,11.971,2.049
28511,2.298,12.66,2.202
28521,2.834,12.584,3.045
28531,3.83,11.971,3.198
28541,3.907,11.741,2.662
28552,2.911,12.124,-0.172
28561,2.068,12.048,-2.47
28571,1.455,10.745,-2.777
28581,0.996,10.285,-1.704
28592,0.153,10.285,-0.249
28601,0.076,10.439,0.287
28611,0.229,11.128,-0.019
28622,-0.076,11.281,-0.478
28631,0.0,11.818,0.287
28641,-0.689,12.584,1.053
28651,-2.298,13.35,1.436
28662,-3.907,14.269,0.44
28671,-6.205,14.423,-1.015
28683,-7.968,13.58,-0.095
28691,-7.814,12.048,0.593
28701,-2.221,9.366,0.363
28712,-1.762,9.366,-0.019
28721,-0.919,9.136,0.21
28735,-0.919,8.753,0.67
28741,-0.612,7.757,2.739
28751,-0.689,7.987,1.666
28762,-0.919,8.523,1.053
28771,-0.229,9.059,0.67
28782,0.996,9.672,-0.249
28791,1.762,9.826,0.21
28801,2.758,9.443,0.747
28811,3.524,9.519,1.589
28822,3.83,7.757,2.739
28831,3.601,7.221,2.815
28842,1.302,5.765,3.811
28851,-0.306,5.382,3.122
28862,-1.149,4.462,1.819
28871,-1.302,3.773,1.436
28881,-1.608,3.39,1.436
28892,-2.145,2.777,0.134
28902,-2.451,2.087,0.44
28911,-3.141,1.551,-0.325
28921,-2.988,1.474,-0.708
28932,-2.911,1.168,-0.861
28941,-3.371,1.321,-0.632
28952,-3.601,1.474,-0.095
28961,-3.524,1.628,-0.938
28971,-3.371,1.781,-2.164
28983,-2.681,2.547,-2.853
28991,-2.681,2.547,-2.853
29002,-2.528,3.313,-3.39
29011,-2.221,6.148,-3.083
29021,-2.068,7.297,-12.124
29031,1.302,17.028,-15.955
29041,6.895,26.222,-18.177
29052,9.96,24.766,-6.148
29061,9.96,24.766,-6.148
29071,11.952,18.1,-1.857
29081,5.746,12.814,-0.478
29092,2.604,11.435,-2.317
29101,-0.842,9.366,-4.233
29113,-2.451,7.91,-4.692
29121,-2.758,6.531,-5.305
29131,-3.141,6.761,-5.918
29141,-3.907,8.83,-6.225
29152,-4.367,10.592,-5.458
29161,-5.976,14.04,-4.233
29171,-8.121,17.947,-3.237
29182,-8.887,20.016,-1.321
29191,-8.657,21.012,2.662
29201,-5.363,15.649,1.666
29211,-2.298,7.68,1.359
29221,-2.068,4.616,3.122
29232,-2.528,3.16,2.662
29242,-3.907,3.237,3.888
29251,-2.604,3.85,5.19
29262,-1.532,4.003,4.96
29271,-0.306,4.156,3.198
29281,-0.153,4.156,2.432
29291,-0.383,4.922,2.202
29301,-1.302,6.071,2.968
29312,-2.604,7.374,4.654
29321,-3.371,8.676,7.106
29331,-4.29,11.664,9.251
29342,-3.217,13.12,7.795
29351,-2.068,13.044,6.799
29361,-1.072,12.354,6.11
29377,-0.153,11.588,3.658
29381,2.451,8.447,-5.075
29391,2.451,8.447,-5.075
29401,5.056,7.067,-6.531
29412,4.213,7.067,-4.079
29421,3.524,6.608,-3.16
29431,2.298,6.684,-1.168
29441,1.915,7.067,-0.095
29454,0.536,8.6,2.126
29461,0.383,9.672,0.057
