time,x,y,z
10001,-2.722579,-0.843193,1.3212632
10011,-2.752193,-0.25547367,1.3782808
10021,-2.5592105,0.19736843,1.4002105
10031,-2.3311403,0.40021053,1.3234562
10041,-2.218193,0.33114034,1.2697369
10051,-2.2949474,0.076754384,1.2763158
10062,-2.4429824,-0.3399123,1.2686316
10071,-2.4671052,-0.83442104,1.2828947
10081,-2.3442984,-1.2105263,1.3914386
10091,-2.2149122,-1.2620527,1.5307018
10101,-2.2105262,-0.96380705,1.5942982
10111,-2.3004386,-0.3026316,1.6173158
10121,-2.351965,0.32784212,1.6677544
10131,-2.2752106,0.49889475,1.7510877
10141,-2.0295966,0.30482456,1.8585439
10152,-1.7192982,0.14692983,1.9265263
10161,-1.5230175,0.39363158,1.9078947
10171,-1.474772,0.9265263,1.8969299
10181,-1.5087719,1.5800351,1.9188596
10191,-1.5559123,2.0526316,1.8651228
10202,-1.5811404,2.0241227,1.7171053
10211,-1.5624912,1.9276316,1.5581052
10221,-1.5339825,2.1370525,1.4440702
10231,-1.4232457,2.1107368,1.334421
10241,-1.4232457,2.1107368,1.334421
10252,-1.0328947,2.0745614,1.0383685
10261,-1.0328947,2.0745614,1.0383685
10271,-0.59429824,1.9791579,0.6885965
10282,-0.59429824,1.9791579,0.6885965
10291,-0.18859649,1.745614,0.32017544
10301,-0.18859649,1.745614,0.32017544
10312,0.21819298,1.4528421,-0.015350877
10321,0.21819298,1.4528421,-0.015350877
10331,0.7214912,1.0811404,-0.37719297
10341,0.7214912,1.0811404,-0.37719297
10352,1.2291579,0.61731577,-0.7664386
10361,1.2291579,0.61731577,-0.7664386
10371,1.6633685,0.23903508,-1.1710526
10383,1.7423158,0.20394737,-1.3179824
10392,1.5570176,0.29494736,-1.4045964
10401,1.5570176,0.29494736,-1.4045964
10411,-0.07345614,0.79933333,-1.4265263
10421,-0.07345614,0.79933333,-1.4265263
10431,-1.097579,1.0010877,-0.4923158
10441,-1.097579,1.0010877,-0.4923158
10451,-0.37280703,2.1885965,1.1458246
10461,-0.37280703,2.1885965,1.1458246
10471,-0.2982456,2.6852982,1.7631578
10481,-0.2982456,2.6852982,1.7631578
10492,0.66885966,2.099772,1.2609649
10501,1.0274035,1.4199474,0.7368421
10511,1.097579,0.30921054,0.25657895
10521,1.097579,0.30921054,0.25657895
10532,0.17324561,-1.5,-0.43310526
10541,-0.4791579,-2.093193,-0.56578946
10551,-0.94078946,-2.2763157,-0.61403507
10561,-0.8596491,-1.9484562,-0.39035088
10571,-0.20503509,-1.4484562,-0.0032807018
10581,0.64582455,-0.79933333,0.10635088
10591,1.3442982,-0.42214036,0.02959649
10601,1.872807,-0.593193,-0.14363158
10611,2.3146842,-1.2291579,-0.3892456
10621,2.6469297,-2.088807,-0.65570176
10632,2.7171052,-2.9013157,-0.9122807
10641,2.4045966,-3.4155614,-1.0942982
10651,1.9495614,-3.5263157,-1.1842105
10661,1.6173158,-3.3267543,-1.2006491
10671,1.377193,-2.9374912,-1.2467017
10681,1.2434211,-2.2686317,-1.2105263
10691,1.3541579,-1.3442982,-0.94736844
10702,1.6809123,-0.3859649,-0.622807
10711,2.0010877,0.25657895,-0.48573685
10721,2.1535087,0.47038597,-0.51096493
10731,2.1173158,0.28947368,-0.5668772
10742,1.9407895,-0.24780701,-0.6304737
10753,1.7181929,-0.92763156,-0.6754386
10761,1.5142456,-1.4813509,-0.7083333
10771,1.3355263,-1.7083334,-0.7785088
10781,1.1622807,-1.5592105,-0.81249124
10791,1.002193,-1.1381578,-0.79605263
10802,1.002193,-1.1381578,-0.79605263
10811,0.747807,0.010964912,-0.711614
10821,0.747807,0.010964912,-0.711614
10831,0.79605263,0.70394737,-0.6535088
10841,0.79605263,0.70394737,-0.6535088
10852,0.98573685,0.54385966,-0.57894737
10861,0.98573685,0.54385966,-0.57894737
10871,1.2807018,-0.10196491,-0.46161404
10881,1.3596492,-0.45614034,-0.4418772
10891,1.3168772,-0.76205266,-0.46929824
10902,1.3168772,-0.76205266,-0.46929824
10911,1.2302631,-0.961614,-0.49450877
10921,1.1359649,-0.877193,-0.5899123
10931,1.1864035,-0.7105263,-0.6260877
