time,x,y,z
49,-0.01833,-0.00367,-0.02810
99,-0.00122,0.04154,0.00611
149,-0.00367,0.04276,0.01344
202,-0.00244,0.02810,-0.00977
249,-0.02443,0.00367,-0.01710
299,-0.03787,0.00855,-0.03421
349,-0.04765,0.03543,0.00489
399,-0.05620,0.00733,0.05009
449,-0.07819,-0.06475,-0.03421
499,-0.10873,-0.08063,-0.08796
548,-0.06842,0.07575,0.01710
598,-0.16249,0.02810,-0.10873
649,-0.29322,0.02566,-0.67317
699,-0.34941,-0.02199,-0.83322
749,0.02321,-0.06597,-0.16493
799,1.54182,0.01100,0.28466
849,0.08796,-0.79412,-0.07697
899,-0.29932,-0.48625,0.00000
949,-0.16616,-0.35186,0.19059
999,-0.34575,-0.19303,-0.47037
1049,-0.38118,-0.30299,-0.80268
1098,0.33353,-0.36163,-0.66829
1148,1.45264,-0.03787,0.34086
1201,0.55955,-0.63041,0.24557
1249,0.50824,-0.46304,0.10507
1298,-0.96761,0.16982,0.40928
1348,-1.41476,0.37629,-0.24435
1398,0.10385,-0.09285,0.18815
1449,0.35675,0.20403,-0.22480
1499,-0.53390,-0.20769,-0.79901
1549,-1.30725,0.05864,-0.06597
1598,-0.92363,0.09774,-0.35675
1648,-0.68783,0.38607,-0.67806
1699,-0.47159,0.11118,-0.48136
1749,-0.47403,0.04520,-0.46914
1799,-0.55711,-0.05742,-0.69761
1848,-0.51435,-0.14050,-0.74526
1899,-0.41905,-0.02321,-0.63408
1949,-0.09285,0.48991,-0.43005
1998,0.03665,0.04032,-0.29199
2049,0.36530,-0.80879,0.40928
2098,1.23761,-0.79412,0.96150
2148,2.31151,-0.65485,1.15942
2198,1.63468,-0.51435,1.15209
2252,1.45264,-1.14354,0.85399
2300,0.88087,-0.65851,1.13377
2349,0.22113,-1.32802,1.12766
2399,-0.06109,-1.30603,1.02259
2449,-0.43371,-1.28893,0.61209
2498,-0.71471,-0.75869,0.10507
2549,-0.74159,-1.03481,-0.31276
2599,-0.42761,-1.08734,0.01588
2649,-0.46670,-0.81612,0.62919
2699,-0.82222,-0.81001,0.23335
2748,-0.20769,-0.36163,-0.02199
2798,-0.03543,0.93829,-0.11118
2849,-0.37018,-0.34819,-1.01281
2899,-0.48258,-0.02199,-0.06842
2949,-0.75625,-0.28344,-0.27000
2999,-0.79901,-0.33231,-0.39706
3048,-0.76480,-0.39095,-0.24801
3098,-0.61453,-0.43249,-0.41661
