time,x,y,z
10001,-2.6765263,-0.7467018,0.94626313
10011,-2.6535087,-1.1699474,1.2127193
10023,-2.1820176,-0.77082455,1.4177544
10032,-1.851965,-0.1524035,1.4528421
10042,-1.834421,0.37608773,1.4045964
10051,-2.0504386,0.78398246,1.3607368
10062,-2.330035,1.2291579,1.3826667
10071,-2.4517543,1.5065789,1.372807
10082,-2.345386,1.5394737,1.2423158
10093,-2.1326666,1.4824561,1.097579
10101,-1.8760877,1.4199474,0.97587717
10111,-1.5723684,1.2982457,0.8464912
10121,-1.2467017,1.1600877,0.6885965
10131,-0.9396842,1.1469299,0.55263156
10142,-0.6129298,1.0614035,0.44517544
10151,-0.30043858,0.8585439,0.37938598
10162,-0.11512281,0.81249124,0.3026316
10172,0.0372807,0.82894737,0.20614035
10181,0.23354386,0.7554737,0.118421055
10191,0.47477192,0.7050351,0.036175437
10202,0.74889475,0.7302632,-0.065789476
10698,1.0394737,0.82894737,-0.16666667
10701,1.0394737,0.82894737,-0.16666667
10712,1.6545964,1.1809123,-0.3892456
10721,1.6545964,1.1809123,-0.3892456
10731,1.9298246,1.4100877,-0.57236844
10741,2.093193,1.5931929,-0.7916667
10751,1.9484562,1.620614,-1.0065789
10761,1.099772,0.41666666,-0.8892456
10772,0.2291579,-0.5515263,-0.57564914
10781,0.2291579,-0.5515263,-0.57564914
10791,-1.0076667,-0.74561405,-0.14254385
10801,-1.972579,0.5701754,0.48026314
10811,-2.073456,1.7412281,0.95722806
10821,-1.1962632,1.8114035,1.3278421
10831,-0.9013158,1.0241228,1.0372807
10842,-0.81029826,0.25657895,0.5098596
10851,-0.81578946,-0.17105263,0.10307018
10861,-0.74450874,-0.29714036,0.048245613
10872,-0.5394737,-0.3991228,0.09429824
10881,-0.5394737,-0.3991228,0.09429824
10891,-0.13266666,-0.2532807,0.01863158
10901,0.3300351,0.21819298,-0.16008772
10911,-0.39692983,-0.8464912,-0.37170175
10922,-0.48026314,-2.0361755,-0.0877193
10931,-0.48026314,-2.0361755,-0.0877193
10941,0.1545965,-1.966,0.17433333
10951,0.6787193,-1.597579,0.25657895
10961,1.0416666,-1.1535088,0.18859649
10971,1.3026316,-0.90240353,-0.023017544
10982,1.5614035,-1.4780701,-0.39582455
10991,1.841,-2.1370525,-0.7686316
11001,2.3070176,-1.995614,-1.2203859
11012,2.5438597,-1.2620527,-1.2949474
11021,2.5438597,-1.2620527,-1.2949474
11031,2.6864035,-0.3037193,-1.25
11041,2.724772,0.4155614,-1.1118422
11051,2.3804736,0.7927544,-0.61950874
11064,2.1030703,0.47368422,-0.4627193
11071,2.1030703,0.47368422,-0.4627193
11081,1.8640351,0.15789473,-0.33442104
11091,1.7412281,0.033982456,-0.23573685
11102,1.8059123,-0.17324561,-0.19407018
11111,1.8059123,-0.17324561,-0.19407018
11121,1.8673158,-0.14035088,-0.25547367
11132,1.8596492,-0.07017544,-0.3256491
11141,1.8596492,-0.07017544,-0.3256491
11151,1.7763158,0.11512281,-0.38266668
11162,1.6326667,0.3223684,-0.44626316
11171,1.472579,0.468193,-0.53070176
11181,1.2785088,0.4506491,-0.61403507
11191,1.0855263,0.4758772,-0.64912283
11201,0.841,0.5054737,-0.6864035
11211,0.7346491,0.58222806,-0.7269649
11221,0.6436316,0.6951754,-0.752193
11232,0.58442104,0.7401228,-0.752193
11241,0.58442104,0.7401228,-0.752193
11251,0.5635965,0.711614,-0.72587717
11261,0.55921054,0.66885966,-0.6896842
11271,0.53398246,0.6217018,-0.67105263
11281,0.5295965,0.5010877,-0.69845617
11291,0.6129298,0.22038597,-0.64582455
11302,0.70064914,-0.23464912,-0.591
11311,0.70064914,-0.23464912,-0.591
11321,0.75438595,-0.65898246,-0.55591226
11331,0.74450874,-0.8563509,-0.5614035
11341,0.7149123,-0.80263156,-0.6019649
11351,0.6129298,0.053719297,-0.67433333
11361,0.6129298,0.053719297,-0.67433333
11374,0.22257894,0.48792982,-0.6348596
11381,0.22257894,0.48792982,-0.6348596
11391,-0.010964912,0.3267544,-0.58114034
11401,-0.16885965,0.15350877,-0.5482456
11412,-0.16885965,0.15350877,-0.5482456
11421,-0.039473683,0.67214036,-0.39801756
