time,x,y,z
10002,-0.961614,1.5208246,-0.37719297
10011,-0.92214036,0.9780702,-0.38047367
10021,-0.81249124,0.70722806,-0.43529823
10031,-0.6403509,0.55701756,-0.54385966
10042,-0.5153509,0.5230175,-0.6633684
10051,-0.45942104,0.5449474,-0.7050351
10061,-0.4506491,0.6052632,-0.68529826
10071,-0.48026314,0.6995614,-0.64912283
10082,-0.55921054,0.82345617,-0.6315789
10091,-0.68529826,0.9879298,-0.6644737
10101,-0.7631579,1.1732457,-0.7149123
10111,-0.80263156,1.370614,-0.69845617
10121,-0.89582455,1.4396842,-0.64254385
10132,-1.0504386,1.370614,-0.5701754
10141,-1.1732457,1.2785088,-0.49122807
10151,-1.1666666,1.1535088,-0.4276316
10161,-0.968193,0.96380705,-0.40350878
10173,-0.66885966,0.72915787,-0.39473686
10181,-0.41994736,0.5767544,-0.35196492
10191,-0.19626316,0.6019649,-0.26754385
10201,0.100877196,0.67214036,-0.1754386
10212,0.4506491,0.8278421,-0.083333336
10221,0.7280702,1.0822281,0.033982456
10231,0.95722806,1.3278421,0.21929824
10241,1.2050351,1.4035088,0.47477192
10252,1.4835439,1.3179824,0.7785088
10261,1.8026316,0.9879298,1.1030701
10271,2.1831052,0.6282807,1.4736842
10281,2.5657895,0.42543858,1.9331052
10292,2.7324562,0.25,2.450649
10301,2.5328948,-0.2631579,2.9232457
10312,2.3640351,-0.95064914,3.1557016
10321,2.381579,-1.5164386,3.091
10331,2.3859649,-1.8826667,2.881579
10341,2.2971404,-1.8530701,2.6578948
10352,2.1480176,-1.3640351,2.368421
10361,1.9133685,-0.62389475,2.0394738
10371,1.6469299,0.1787193,1.7324561
10382,1.4934211,0.93421054,1.5602982
10391,1.5164386,1.5493333,1.5778421
10402,1.5723684,1.8541579,1.7017543
10411,1.4605263,1.5339825,1.7631578
10421,1.1337719,0.68091226,1.6798246
10432,0.67214036,-0.66117543,1.4791579
10441,0.4385965,-1.3322281,1.3464912
10451,0.43421054,-1.2741228,1.4221404
10461,0.6545965,-1.1962632,1.4945087
10472,0.8684211,-1.3782808,1.5328947
10481,0.94736844,-1.9517543,1.5438596
10492,0.9298246,-2.4627192,1.5252105
10501,0.8903509,-2.700649,1.472579
10511,0.8903509,-2.700649,1.472579
10522,0.59538597,-3.200649,1.3015263
10531,0.41117543,-3.2905614,1.1885965
10541,0.20394737,-3.2927544,1.0712632
10551,0.060298245,-3.1359649,0.9495614
10561,-0.002192983,-2.866228,0.7719298
10572,-0.03508772,-2.5153508,0.5800351
10581,-0.12061404,-2.1567895,0.4396842
10592,-0.12061404,-2.1567895,0.4396842
10601,-0.50438595,-1.7346492,0.22807017
10611,-0.7664386,-1.2861755,0.076754384
10622,-1.0493333,-0.8245614,-0.11731579
10632,-1.0493333,-0.8245614,-0.11731579
10641,-1.5789474,-0.29166666,-0.6414386
10653,-1.8629298,-0.53070176,-1.0142456
10661,-2.0285087,-1.1238947,-1.4495614
10671,-1.6392456,-2.5866141,-2.1524036
10681,0.1118421,-5.241228,-3.1238947
10692,1.3289474,-5.1995616,-3.093193
10702,0.75766665,-1.6458246,-1.849772
10712,0.07345614,0.61403507,-0.19626316
10722,-0.19845614,1.1173158,0.872807
10731,-0.1754386,0.6535088,1.0855263
10742,-0.1754386,0.6535088,1.0855263
10752,0.25547367,-1.0219299,0.95614034
10761,0.2291579,-1.4780701,1.0778421
10771,0.13157895,-1.2214912,1.1589825
10782,0.114035085,-0.23792982,1.1513158
10791,0.038368423,0.8717018,0.93749124
10802,-0.20942105,1.5285088,0.5186316
10811,-0.55591226,1.7949474,0.13815789
10821,-0.7335439,2.1030703,-0.104157895
10832,-0.718193,2.1732457,-0.40131578
10841,-1.1655614,1.5394737,-0.8146842
10851,-2.1874912,0.66117543,-1.0394737
10862,-1.7982457,1.4057018,-0.52082455
10872,-0.45942104,2.354158,-0.016438596
10881,0.56249124,2.4364035,0.016438596
10892,1.1403508,2.4539473,-0.08552632
10901,1.2763158,2.4309123,-0.3037193
10912,1.0317894,2.4495614,-0.56029826
10921,0.4868421,2.0581052,-0.7916667
10932,-0.25438598,1.2938596,-1.0197369
10941,-0.93091226,0.7302632,-1.2192982
10951,-1.3289474,0.49670175,-1.3212632
10961,-1.4418772,0.33442104,-1.3651228
10971,-1.3760877,0.20503509,-1.3980175
10981,-1.1874912,0.14254385,-1.4057018
10992,-0.9835439,0.036175437,-1.4374912
11001,-0.81029826,-0.1282807,-1.4813509
11011,-0.7653509,-0.43421054,-1.463807
11021,-0.8355263,-0.7017544,-1.3936316
11032,-0.96929824,-0.86403507,-1.3026316
11042,-1.4221404,-1.0186316,-1.2565789
11051,-2.580035,-0.9934211,-1.2883685
11061,-3.4451754,-0.09210526,-1.1699474
11071,-3.5789473,0.86950874,-0.8914386
11081,-3.3124912,1.4879298,-0.65789473
11091,-2.9045966,2.1425438,-0.5065789
11102,-2.4736843,2.5559123,-0.4309123
11111,-2.0855262,2.8015263,-0.35854387
11121,-1.7785088,2.8596492,-0.25547367
11131,-1.5186316,2.595386,-0.13266666
11142,-1.2510877,2.2236843,-0.066877194
11151,-0.9331053,1.9364035,-0.078947365
11161,-0.65570176,1.6491228,-0.16885965
11173,-0.50438595,1.2971404,-0.29933333
11181,-0.48354387,0.9254386,-0.44956142
11191,-0.5285088,0.65898246,-0.56029826
11202,-0.586614,0.49561402,-0.60087717
11211,-0.593193,0.40131578,-0.6118421
11221,-0.5054737,0.40131578,-0.625
11231,-0.3991228,0.4901228,-0.6030702
11242,-0.3892456,0.625,-0.52412283
11254,-0.5065789,0.70614034,-0.43421054
11262,-0.64254385,0.61950874,-0.3782807
11271,-0.6436316,0.33333334,-0.341
11281,-0.45394737,0.12608773,-0.30701753
11291,-0.16008772,0.121701755,-0.25547367
11302,0.13047369,0.19187719,-0.18968421
11311,0.3673158,0.37061402,-0.104157895
11321,0.5416667,0.625,-0.005473684
11332,0.6600877,0.8969298,0.11512281
11341,0.7697368,1.129386,0.27301756
11351,0.9166667,1.1776316,0.45942104
11362,1.1085439,0.91885966,0.68421054
11371,1.3859649,0.75877196,1.0405614
11381,1.8333334,0.9199474,1.5592105
11392,2.2554736,0.95394737,2.0822282
11401,2.4857368,0.7916667,2.5032806
11412,2.4451754,0.37608773,2.823456
11421,2.321263,-0.41775438,3.0252106
11432,2.2938597,-1.3870527,2.9583333
11441,2.341,-2.006579,2.56907
11451,2.3782806,-2.1282806,2.0822282
11461,2.4013157,-1.7993333,1.6195087
11471,2.347579,-1.0383685,1.2028421
11481,2.2730176,-0.10307018,0.9177544
11491,2.1721404,0.69736844,0.7686316
11502,2.0515263,1.254386,0.78398246
11511,1.8673158,1.4649123,1.0219299
11521,1.5120527,1.1195087,1.2719299
11531,1.1107368,0.55591226,1.5175439
11542,0.80701756,0.19517544,1.6359649
11551,0.57894737,0.032894738,1.5548246
11561,0.38705263,-0.43310526,1.3464912
11571,0.1524035,-1.2697369,1.1765263
11581,-0.044947367,-2.080035,1.1535088
11591,-0.04605263,-2.4835439,1.2412281
11602,0.08991228,-2.6469297,1.4024035
11611,0.20614035,-2.4473684,1.5581052
11621,0.35964912,-2.3124912,1.722579
11631,0.4265263,-2.3245614,1.7587719
11641,0.34649122,-2.466,1.5646842
11651,0.22257894,-2.7719297,1.2565789
11662,0.09210526,-2.9802632,1
11671,-0.04385965,-2.9780703,0.8355263
11681,-0.1524035,-2.8574562,0.6787193
11691,-0.23903508,-2.6611755,0.5515263
11701,-0.3508772,-2.4364035,0.43529823
11712,-0.5164386,-2.196263,0.29166666
11721,-0.7434211,-1.9013158,0.13596492
11731,-0.9934211,-1.5054737,-0.04385965
11741,-1.2565789,-1.1600877,-0.2872807
11752,-1.5186316,-0.97587717,-0.61403507
11761,-1.6798246,-1.0372807,-1.0010877
11771,-1.588807,-1.5723684,-1.5350877
11781,-0.7872807,-3.1732457,-2.370614
11792,0.7653509,-4.7785087,-3.1491227
11802,1.3717017,-4.127193,-3.1458247
11811,0.46710527,-1.1644737,-1.7017543
11821,-0.2741228,0.8618421,0.11731579
11831,-0.46052632,1.3651228,1.1896842
11841,-0.46052632,1.3651228,1.1896842
11851,-0.028508771,-0.07236842,0.9846491
11861,-0.028508771,-0.07236842,0.9846491
11872,0.28947368,-1.2149123,0.88377196
11881,0.15898246,-1.1359649,0.90898246
11892,0.028508771,-0.4265263,0.8201754
11901,-0.11292982,0.47038597,0.5416667
11911,-0.34429824,1.1282808,0.17652632
11922,-0.57126313,1.4879298,-0.23573685
11932,-0.5997719,1.8925439,-0.586614
11941,-0.52082455,2.1326666,-0.75438595
11951,-0.7894737,1.9692982,-0.752193
11962,-1.3114035,1.7346492,-0.39582455
11971,-1.2203859,2.106351,0.19736843
11981,-0.60087717,2.31907,0.3146842
11991,-0.013157895,2.4649122,0.098684214
12001,0.45942104,2.756579,-0.11950877
12013,0.7105263,2.8048246,-0.42982456
12021,0.63596493,2.577842,-0.80591226
12031,0.30482456,2.2828948,-1.0712632
12041,-0.15789473,2.0438597,-1.2894737
12052,-0.6622807,1.838807,-1.4879298
12061,-1.1140351,1.5230175,-1.6535088
12071,-1.4846492,1.0076667,-1.7434211
12082,-1.709421,0.43201753,-1.711614
12091,-1.7576667,0.048245613,-1.6864035
12101,-1.6820176,-0.2872807,-1.6513158
12112,-1.5427544,-0.6096491,-1.5778421
12121,-1.3859649,-0.8969298,-1.4517543
12132,-1.213807,-1.0701754,-1.2807018
12141,-1.0953859,-1.0164386,-1.0964912
12152,-1.2401228,-0.7269649,-0.91117543
12162,-2.3289473,0.20064913,-0.8782807
12171,-3.2532806,1.5295964,-0.7631579
12181,-3.3223684,2.2423158,-0.5197368
12192,-3.0164385,2.593193,-0.32894737
12201,-2.6973684,2.9210527,-0.16994737
12211,-2.3925438,3.0164385,-0.060298245
12221,-2.1238947,2.81907,0.003280702
12232,-1.7916666,2.6370525,0.062491227
12243,-1.2763158,2.3289473,0.0372807
12251,-0.7028421,1.8146842,-0.09977193
12261,-0.23135088,1.2181929,-0.25547367
12272,0.057017542,0.7379298,-0.37608773
12281,0.11073684,0.40350878,-0.47257894
12293,-0.025210526,0.17324561,-0.5230175
12301,-0.23684211,0.098684214,-0.54605263
12312,-0.3859649,0.13815789,-0.55921054
12321,-0.42105263,0.18201755,-0.51754385
12331,-0.3651228,0.30921054,-0.45833334
12341,-0.29714036,0.55701756,-0.37280703
12351,-0.2872807,0.8486842,-0.25877193
12361,-0.34977192,1.0515263,-0.1414386
12371,-0.37719297,1.0416666,-0.10196491
12381,-0.27082455,0.82894737,-0.13485965
12391,-0.053719297,0.5142456,-0.19626316
12402,0.040561404,0.25219297,-0.24122807
12411,-0.07236842,0.1754386,-0.25877193
12421,-0.27959648,0.30701753,-0.24780701
12432,-0.38157895,0.5504386,-0.19845614
12441,-0.23684211,0.8114035,-0.098684214
12451,0.19407018,1.0877193,0.10196491
12461,0.8552632,1.2675439,0.40789473
12472,1.5635965,1.2149123,0.7631579
12481,2.0855262,0.8377193,1.0690702
12491,2.3146842,0.08222807,1.3135965
12502,2.3377192,-0.7631579,1.5690702
12511,2.2752106,-1.3223684,1.9835439
12521,2.1326666,-1.4802631,2.3552632
12532,1.9418772,-1.6140351,2.4692984
12541,1.8190702,-1.6600877,2.4155614
12551,1.8870527,-1.5252105,2.2828948
12562,2.0131578,-1.2982457,2.0581052
12571,2.1238947,-0.9287193,1.7894737
