time,x,y,z
70,-0.00835,0.13698,-0.05582
110,-0.15536,-0.24758,-0.10589
148,-0.49730,-0.78341,-0.37434
198,-0.50157,-1.19141,-0.34877
247,-0.13938,0.54923,-0.16128
297,0.01402,0.44484,-0.04943
347,-0.09144,-0.25078,0.02940
397,0.12694,0.45229,-0.04198
447,-0.09570,-0.23587,0.04538
498,-0.57933,-0.69606,-0.15276
547,-0.42380,-1.29687,0.35111
600,-0.92341,-2.14482,0.56310
648,-0.57720,-1.35120,0.67814
697,-0.34284,-1.24254,0.45231
747,-0.08079,-1.55893,0.79106
797,-0.11274,-1.89768,0.74312
847,-0.07439,-2.02338,0.42568
897,0.36023,-2.41753,0.51409
947,-0.16494,-2.18637,0.30637
997,-0.33538,-2.47079,0.28080
1066,-0.46641,-1.88064,-0.00256
1098,-0.34284,-1.55679,-0.16128
1147,-0.22566,-1.34694,-0.45317
1197,0.45398,-2.02551,0.83474
1247,0.38900,-1.87850,0.29784
1297,-0.36628,-0.42548,-0.60763
1347,0.00763,-1.28089,-0.52454
1397,-0.02539,-1.55147,0.00490
1447,0.05450,-1.18076,-0.49471
1497,-0.05842,-1.68676,-0.27207
1547,-0.13938,-0.62682,-0.35516
1610,-0.31728,0.45656,-0.43932
1650,-0.49517,-0.52668,0.11568
1697,0.08966,-0.56716,0.03792
1750,-0.32473,-0.64706,0.24139
1797,0.55837,0.49597,0.56416
1847,0.57435,-0.17621,1.65180
1897,1.68436,0.38305,1.52716
1949,0.58181,1.51649,2.06725
1998,0.98448,-0.40418,3.08564
2089,-0.28638,0.30529,0.41396
2099,-0.60277,-1.54614,-0.39245
2150,-0.61981,-0.93362,2.18869
2207,2.17757,-0.09951,4.43853
2248,2.49183,-0.77063,4.69206
2298,-0.34710,-3.11954,1.32156
2347,0.71390,-1.68037,0.15723
2398,-0.10742,-1.71339,-0.77914
2447,-0.88719,-0.18580,-1.02095
2497,-0.23845,2.05445,-1.07422
2548,0.47528,2.68509,0.04751
2607,-0.34071,3.43717,0.19238
2648,-0.59318,2.16950,0.48640
2697,-0.13298,1.12341,0.77934
2748,0.00230,1.06908,0.75697
2798,0.22814,1.00410,0.73034
2847,0.20790,1.40997,0.42887
2898,-0.59957,2.28242,-0.27207
2947,-1.30478,1.48454,-1.02202
3000,-0.83712,0.50982,-1.12748
3048,-0.32899,0.64191,-1.42256
3101,-0.28319,-0.80791,-0.80044
3148,0.09711,-0.43720,-0.58206
3197,0.20257,-0.51603,-0.76209
3247,-0.22886,-2.26626,-0.38392
3297,0.21536,-0.59699,-0.15489
3347,0.40071,-0.54373,-0.03026
3408,0.25051,-0.57036,-0.09843
3447,0.37302,-0.43188,-0.00149
3499,0.54772,-0.64812,0.28080
3547,0.62335,-0.78022,0.58653
3604,0.69686,-0.30085,0.62595
3647,0.04065,1.29705,0.60358
3697,0.35384,-1.87424,1.12449
3748,0.67022,-0.09419,0.75484
3798,0.37834,0.44377,0.11249
3849,0.16529,-0.28274,-0.04304
3898,0.26010,0.11780,-0.07926
3948,0.36449,0.45975,0.15190
3999,0.30804,-0.50751,0.38413
4048,0.55837,0.24031,0.43420
4104,0.60205,-0.19965,0.49811
4147,0.40924,-0.52136,0.59186
4197,0.07794,-0.69500,0.61742
4247,-0.03818,0.06773,0.34578
4297,-0.20436,0.59184,0.65897
4347,0.33041,-0.35305,0.89013
4397,0.54346,0.83259,0.49279
4447,-2.65447,4.04437,-1.57383
4497,-2.19001,-1.25746,-2.98956
4547,-1.85126,-1.52377,-2.73922
4602,0.81723,1.46430,-1.53761
4647,0.67129,0.64830,-1.32029
4697,-0.10316,-2.21300,-0.68007
4747,0.34852,-1.06571,-0.06328
4797,0.33893,-1.21058,0.40011
4846,-0.02965,-0.90379,0.47574
4896,0.45185,-0.35624,0.38307
4946,0.16529,-0.52349,0.16149
4997,0.30804,-1.03588,0.61849
5047,1.29340,-0.32748,0.83261
5097,-0.40569,-0.06329,0.55031
5173,0.13120,-0.04838,0.36922
5197,-0.15322,0.63552,0.65364
5248,0.11309,-0.22521,0.38626
5298,-0.02539,-0.72589,0.29784
5347,0.52641,-0.21137,0.36602
5398,0.79593,-0.83455,0.42461
5447,1.08461,-1.16478,0.27015
5497,1.18262,-0.09525,0.01342
5548,0.52641,-0.03666,0.53646
5597,0.52641,-0.03666,0.53646
5647,-0.10316,-0.21669,1.24060
5698,0.52109,0.21367,1.24486
5748,-0.23418,2.13328,0.30637
5797,-3.27871,0.62806,-2.51445
5846,-2.86752,0.32020,-4.68440
5896,-0.00302,3.11865,-2.51126
5946,0.07261,-0.16449,-1.28833
5998,0.29738,-0.96451,-1.10724
6047,0.23347,-1.08914,-0.44784
6097,0.11948,-1.67291,0.71330
6183,0.26436,-1.21058,0.94659
6197,0.31017,-0.09632,0.62595
6247,-0.06694,-0.23161,-0.14318
6298,0.54452,-0.68328,0.79319
6348,0.47315,-0.98475,0.87415
6397,0.55837,0.08265,0.94659
6447,-1.27069,0.53965,0.33193
6497,-0.11701,-0.12721,0.53540
6547,0.07474,0.62061,0.40011
6597,0.54665,0.48638,0.35217
6649,0.83321,-0.82070,0.74099
6697,1.22736,-1.65480,0.69732
6747,1.17942,-0.87503,0.33726
6797,0.88008,-0.01429,0.20730
6847,0.56050,-0.09419,0.41289
6897,0.22494,0.15402,0.79745
6947,0.13014,-0.16023,1.17136
6998,0.15251,0.25948,1.05099
7047,-1.10877,1.72635,0.13699
7097,-3.10294,-0.96131,-2.64122
7150,-2.88350,0.45123,-3.64150
7197,0.30484,3.06006,-1.92430
7247,1.08461,-0.02814,-1.57702
7297,-0.25975,-1.65160,-1.28194
7347,0.04065,-0.70671,-0.81216
7397,0.24945,-0.94001,-0.02067
7447,0.39006,-1.44920,0.56629
7497,0.44758,-0.21030,0.52155
7547,0.34425,-0.49792,0.32980
7599,0.44226,-0.83881,0.48320
7659,0.47741,-0.12188,0.71436
7698,1.77703,0.46508,0.84219
7747,-1.84380,0.52260,0.75910
7797,-0.14577,-0.09419,0.66003
7847,0.18127,-0.11230,0.32235
7896,0.74692,0.92527,0.33087
7947,0.71710,0.31274,0.83474
7997,1.13042,-1.39594,0.83474
8048,1.16025,-1.41725,0.65790
8097,1.19220,-0.92190,0.51196
8150,0.70325,-0.17089,0.53646
8197,0.10137,0.80383,0.54712
8247,-0.03818,0.45975,0.75165
8298,-0.02752,-0.33068,0.80171
8347,-0.81369,1.13939,-0.21029
8397,-2.93996,0.15828,-2.61352
8447,-2.82065,0.89757,-3.22818
8497,0.45504,1.94793,-2.23962
8548,0.72668,1.04352,-1.82523
8599,-0.28212,-1.30113,-1.24785
8647,0.18659,-0.59167,-0.39458
8697,0.04491,-0.95705,0.49811
8747,0.16103,-1.44281,1.09466
8797,0.53813,0.21474,0.59186
8848,0.03000,-0.41803,0.20836
8897,-0.29064,-0.60019,0.82408
8948,1.81006,-0.31896,0.82089
8997,-1.04592,0.88479,0.82622
9047,-0.28532,0.63978,0.62808
9097,0.33041,-0.18900,0.45444
9156,0.55198,0.14656,0.34045
9197,0.54133,-0.33281,0.91889
9248,0.85345,-2.90222,0.92102
9297,1.32004,-2.05321,0.49279
9347,1.08142,-0.71630,0.16469
9398,0.51150,1.17454,0.31595
9447,-0.13405,1.36416,0.41502
9497,0.05237,0.12739,0.62808
9547,0.01189,-0.29978,0.89865
9597,-0.10103,1.47814,0.29997
