time,x,y,z
27001,0.11073684,3.2894738,-0.3300351
27011,0.11073684,3.3859649,-0.37280703
27022,0.21161404,3.2828948,-0.38047367
27031,0.4364035,2.7488947,-0.34757894
27041,0.6019649,1.9342105,-0.28947368
27051,0.48026314,1.2894737,-0.3015263
27062,0.23684211,1.2039474,-0.29933333
27071,0.12280702,1.5383685,-0.18859649
27081,0.123894736,1.8815789,0.004385965
27092,0.15898246,2.1195087,0.19187719
27101,0.31029823,2.1951754,0.42105263
27111,0.31029823,2.1951754,0.42105263
27122,0.57564914,1.9133685,0.40678948
27131,0.9254386,1.6633685,0.3859649
27141,1.2127193,1.5559123,0.44078946
27151,1.3848597,1.7565789,0.466
27162,1.4024035,2.3004386,0.41994736
27171,1.2214912,3.0811403,0.32126316
27181,0.9769649,3.754386,0.11292982
27192,0.8146842,4.213807,-0.062491227
27201,0.716,4.540561,-0.16228071
27213,0.622807,4.729158,-0.29494736
27228,0.622807,4.729158,-0.29494736
27231,0.23245615,4.5646844,-0.61403507
27241,-0.12719299,4.364035,-0.65898246
27251,-0.4758772,4.232456,-0.6282807
27261,-0.7631579,4.1589823,-0.53617543
27272,-0.95722806,4.2488947,-0.38047367
27281,-1.0394737,4.609649,-0.18091229
27292,-1.099772,5.0899124,0.048245613
27301,-1.1809123,5.476965,0.2642456
27311,-1.2467017,5.588807,0.39692983
27321,-1.209421,5.4111753,0.40570176
27332,-1.0317894,5.1820173,0.33661404
27341,-0.7510877,5.0164385,0.23903508
27351,-0.45394737,4.758772,0.10854386
27361,-0.22257894,4.474772,-0.038368423
27371,-0.086614035,4.2532806,-0.16666667
27382,-0.036175437,4.1557016,-0.27082455
27392,-0.025210526,4.131579,-0.34868422
27401,-0.055912282,4.133772,-0.41336843
27412,-0.10635088,4.1260877,-0.4791579
27421,-0.15021053,4.1282806,-0.5317895
27431,-0.18640351,4.1962633,-0.59538597
27442,-0.21052632,4.2817893,-0.6787193
27451,-0.24122807,4.2785087,-0.74450874
27461,-0.28398246,4.205035,-0.7719298
27471,-0.3267544,4.0679827,-0.74450874
27481,-0.57345617,4.292754,0.049333334
27492,-0.57345617,4.292754,0.049333334
27501,-0.57345617,4.292754,0.049333334
27511,-0.88266665,4.3377194,0.5482456
27522,-0.9528421,4.1392455,0.34649122
27533,-0.95942104,3.9901228,0.023017544
27542,-0.875,3.9111755,-0.21929824
