time,x,y,z
41001,0.53398246,-0.2850877,-0.3026316
41012,0.5635965,-0.28836843,-0.29933333
41021,0.59210527,-0.32345614,-0.29166666
41033,0.6282807,-0.3782807,-0.28617543
41042,0.67433333,-0.45284212,-0.2850877
41051,0.67433333,-0.45284212,-0.2850877
41061,0.78398246,-0.622807,-0.27301756
41072,0.78398246,-0.622807,-0.27301756
41082,0.8464912,-0.70394737,-0.26863158
41091,0.9166667,-0.7795965,-0.27959648
41101,1.0668772,-0.841,-0.30043858
41112,1.0668772,-0.841,-0.30043858
41122,1.2346492,-0.841,-0.3267544
41131,1.3223684,-0.82126313,-0.34757894
41141,1.4035088,-0.77412283,-0.37170175
41151,1.4835439,-0.69078946,-0.3991228
41162,1.5471404,-0.586614,-0.41775438
41171,1.6030701,-0.49670175,-0.4265263
41182,1.6370527,-0.40898246,-0.40459648
41191,1.6370527,-0.40898246,-0.40459648
41201,1.6162281,-0.116228074,-0.31578946
41212,1.5559123,0.02959649,-0.25985965
41221,1.459421,0.023017544,-0.20394737
41231,1.459421,0.023017544,-0.20394737
41241,1.1885965,-0.091,-0.065789476
41252,1.0427544,-0.15678947,0.021929825
41261,0.8936316,-0.22257894,0.121701755
41271,0.8936316,-0.22257894,0.121701755
41282,0.61073685,-0.30810526,0.33333334
41291,0.61073685,-0.30810526,0.33333334
41301,0.42433333,-0.28289473,0.5701754
41312,0.42433333,-0.28289473,0.5701754
41321,0.32017544,-0.07564912,0.80921054
41333,0.32017544,-0.07564912,0.80921054
41341,0.16994737,0.16336842,1.0427544
41352,0.16994737,0.16336842,1.0427544
41361,0.04385965,0.21819298,1.1842105
41371,-0.08991228,0.12280702,1.3212632
41382,-0.22807017,-0.33333334,1.5624912
41392,-0.22807017,-0.33333334,1.5624912
41401,-0.19078948,-0.5767544,1.6129298
41411,-0.09977193,-0.8037193,1.6348597
41421,0.02631579,-1.2258772,1.5559123
41432,0.081140354,-1.3442982,1.4802631
41441,0.16117544,-1.3486842,1.3958246
41451,0.16117544,-1.3486842,1.3958246
41462,0.26535088,-1.3991228,1.2291579
41471,0.3037193,-1.4089825,1.1326667
41482,0.3508772,-1.3267543,0.9967018
41492,0.39473686,-1.1896842,0.8399123
41501,0.42543858,-1.0361755,0.7050351
41511,0.42543858,-1.0361755,0.7050351
41521,0.40131578,-0.752193,0.5295965
41532,0.40131578,-0.752193,0.5295965
41541,0.2291579,-0.49889475,0.38377193
41551,0.2291579,-0.49889475,0.38377193
41561,0.125,-0.3114035,0.3256491
41572,0.11073684,-0.27192983,0.30810526
41581,0.10307018,-0.26863158,0.29933333
41592,0.100877196,-0.29494736,0.30043858
41601,0.10854386,-0.3399123,0.29933333
41612,0.11512281,-0.39692983,0.3015263
41621,0.098684214,-0.46161404,0.30043858
41631,0.098684214,-0.46161404,0.30043858
41641,0.0372807,-0.6545965,0.29385966
41652,0.01754386,-0.7598596,0.2850877
41661,0.019736841,-0.877193,0.27631578
