time,x,y,z
40015,0.58365,1.88736,-0.68927
40065,0.61453,0.42369,-0.85652
40115,2.10271,-0.15794,1.67987
40167,0.79243,-1.20190,-0.11403
40216,1.50403,-1.50870,-0.12895
40268,1.10455,-0.82906,0.38132
40316,1.16740,-0.82800,-0.06715
40366,1.06088,-0.50735,0.20341
40416,1.08965,-0.14304,0.37918
40466,1.28671,0.12222,0.37599
40516,0.84038,0.63036,0.17679
40566,0.55168,0.02208,0.11606
40617,-0.79161,0.45885,-0.29300
40666,-2.31281,1.21625,-1.26558
40716,-2.33092,-0.24210,-0.76384
40768,-2.12106,-0.19629,-0.42935
40823,-1.73756,0.28947,-0.95665
40866,-1.21346,-1.09644,-1.43283
40915,-1.26672,-2.93295,-1.10579
40965,-0.80014,-1.79100,-0.78409
41015,0.30455,-1.55983,-0.38248
41065,1.14503,-0.47220,0.56667
41115,0.07445,-0.79817,0.79463
41165,-0.62650,-1.32014,0.13631
41217,0.10854,-1.89006,-0.61365
41266,1.52747,2.67352,-0.93748
41317,-0.07256,0.87430,-0.54120
41366,2.82283,1.09587,1.34006
41416,1.04170,-0.31880,0.08304
41466,1.33466,-0.61069,0.11073
41516,0.70401,-1.13586,0.36639
41566,0.98206,-0.29323,0.08836
41616,1.13971,0.52489,0.17572
41666,1.43478,0.39279,0.25562
41717,0.93625,0.41943,0.30249
41766,0.11919,1.16191,0.15868
41823,0.40147,1.31000,-0.32283
41866,-1.68111,0.73474,-0.81285
41915,-2.84012,1.10545,-1.06105
41965,-2.20309,1.06071,-0.28128
42015,-1.72479,1.25247,-0.68715
42065,-1.29762,0.18187,-1.25600
42115,-1.61507,-1.44691,-0.72549
42166,-1.09521,-2.21817,-0.49966
42216,-0.01503,-1.67807,-0.02988
42267,1.54132,-0.35608,0.44310
42316,1.22174,-0.63092,0.92566
42367,-0.86511,-1.59924,-0.28447
42416,0.01266,-0.56061,-0.47623
42467,0.76793,1.51772,-0.70845
42516,0.78711,2.17924,-0.92683
42566,1.08539,-0.52866,1.46469
42616,1.23878,-0.63518,0.00847
42666,1.15356,-0.97501,0.24390
42716,0.97778,-0.97926,0.11394
42767,0.91388,0.16164,0.10968
42817,0.94583,-0.01945,0.34723
42875,1.24411,0.56963,0.38344
42916,1.02254,0.23407,0.18851
42965,0.23743,0.45564,0.04362
43015,-0.61798,0.60799,-0.39313
43065,-2.68352,0.91052,-1.10046
43115,-2.08058,1.14594,-0.54759
43165,-1.88458,0.02422,-0.32922
43215,-1.26886,-0.19843,-1.09088
43266,-1.18790,-0.79604,-1.14520
43316,-1.39561,-1.92735,-0.48367
43366,-0.57004,-1.65677,-0.06183
43417,0.59003,-0.55742,0.50702
43466,1.18765,-0.06207,0.80423
43517,-0.45605,-1.61522,0.28012
43567,-0.78096,-0.44662,-0.71059
43616,0.89789,-0.67886,-0.80220
43665,-0.05978,1.51985,-1.09088
43716,1.50723,0.51530,-0.10338
43767,2.41589,2.33904,1.57228
43816,1.11948,-0.75237,0.25562
43879,1.47633,-0.87167,0.33870
43916,0.66460,-0.66821,0.26201
43965,0.86807,0.70918,0.15654
44014,1.26328,1.12038,0.27159
44065,1.37407,-0.24637,0.57520
44115,0.82545,0.12329,0.20874
44165,-0.23874,1.20985,-0.11510
44215,-0.75113,0.93608,-0.70526
44267,-2.71016,1.02130,-1.21338
44316,-1.81853,2.87273,-0.50606
44366,-1.93571,-0.16966,-0.39952
44417,-1.58310,-0.34436,-0.96732
44465,-1.46167,-0.46794,-0.69887
44516,-1.39243,-1.71962,-0.28767
44566,-0.58282,-1.73880,-0.10019
44616,0.66354,-0.82161,0.33125
44667,1.35489,-0.42213,0.70409
44717,-0.72237,-1.50763,0.25668
44767,-0.84062,-1.00377,-0.73082
44816,0.50162,-0.90790,-0.57317
44872,-0.31331,1.83516,-0.91191
44917,1.34637,0.10944,0.37918
44965,1.83958,1.62105,1.64685
45015,1.27180,-1.30310,0.05748
45065,1.13652,-1.95398,0.45163
45115,0.81799,-0.48071,0.04576
45165,0.88937,0.29480,0.16826
45215,1.10776,-0.15901,0.54750
45267,1.32294,-0.13771,0.70302
45316,0.95116,0.89134,0.11606
45366,-0.49973,0.28947,-0.01070
45416,-2.18712,0.75179,-0.69673
45466,-2.31815,-1.11987,-1.07809
45516,-1.79297,1.41864,-0.80325
45567,-1.77060,-0.37419,-0.77344
45617,-1.43930,-1.62482,-1.13669
45666,-0.92903,-1.85278,-1.44029
45716,-0.59454,-2.62830,-1.11751
45768,-0.14606,-2.72203,-0.87675
45816,0.60707,-1.55237,-0.15025
45876,0.52612,-1.40004,0.69344
45915,-0.81931,-2.12016,0.41859
45965,-0.40173,-1.09111,-0.58594
46015,0.77753,-1.31589,-1.01312
46065,-1.40733,1.11398,-1.28902
46115,1.92055,-3.27917,-0.13747
46164,0.59323,-0.01840,2.21251
46215,1.02786,-0.84610,-0.30472
46267,1.38258,-2.74547,0.23111
46316,0.79562,-0.40828,-0.22589
46365,1.22067,-0.50308,0.16614
46416,0.94370,0.00291,0.39090
46466,1.05556,-0.27939,0.52406
46516,0.75621,0.41623,0.21088
46567,0.01585,0.64847,-0.16409
46617,-1.22198,0.38747,-0.48367
46667,-2.31068,1.37071,-1.36998
46716,-2.37886,0.32889,-0.47302
