time,x,y,z
36001,0.098684214,-1.9868422,-0.062491227
36011,0.23464912,-1.8936316,-0.24342105
36021,0.32017544,-1.8124912,-0.73903507
36031,0.32345614,-1.7609649,-1.4890351
36041,0.39582455,-1.7017543,-2.1195087
36051,0.6765263,-1.3179824,-2.1699474
36061,1.1107368,-0.36073685,-1.7050351
36072,1.3070176,0.4758772,-1.1447369
36081,1.1304737,0.9133684,-0.6732456
36092,0.7565789,1.211614,-0.30701753
36101,0.44078946,1.4298246,-0.11073684
36111,0.3037193,1.4934211,-0.13377193
36121,0.36073685,1.3102982,-0.31029823
36131,0.5153509,0.9331053,-0.5252105
36142,0.625,0.45833334,-0.7467018
36151,0.6633684,0.001087719,-0.8618421
36162,0.68421054,-0.3300351,-0.7894737
36171,0.7346491,-0.48135087,-0.6118421
36182,0.7872807,-0.4100877,-0.42105263
36191,0.841,-0.16008772,-0.27631578
36201,0.9035088,0.14473684,-0.16556141
36211,0.96929824,0.38266668,-0.086614035
36222,1.0438596,0.52082455,-0.009859649
36231,1.0438596,0.52082455,-0.009859649
36241,1.0263158,0.42433333,-0.001087719
36252,0.9769649,0.29714036,-0.001087719
36261,0.9035088,0.20503509,-0.001087719
36271,0.83114034,0.18749122,-0.005473684
36281,0.7631579,0.24889474,-0.030701755
36291,0.68201756,0.38157895,-0.05482456
36302,0.5581053,0.5350877,-0.08222807
36311,0.42214036,0.6864035,-0.10307018
36321,0.3146842,0.8114035,-0.08880702
36331,0.24342105,0.8486842,-0.033982456
36341,0.24012281,0.7730175,0.05482456
36352,0.27631578,0.6513158,0.13815789
36361,0.30810526,0.51205266,0.19298245
36371,0.31798247,0.39254385,0.2258772
36381,0.28617543,0.30701753,0.23792982
36391,0.18421052,0.2609649,0.25438598
36402,0.024122806,0.21271929,0.3026316
36411,-0.15350877,0.12608773,0.35196492
36421,-0.33333334,0.013157895,0.40459648
36431,-0.57126313,-0.16666667,0.466
36442,-0.83880705,-0.38485965,0.52412283
36451,-1.1337719,-0.6414386,0.5635965
36461,-1.1337719,-0.6414386,0.5635965
36471,-1.726965,-1.2795964,0.55591226
36481,-1.9824561,-1.4835439,0.5098596
36492,-2.2017543,-1.629386,0.466
36501,-2.3640351,-1.8157895,0.3859649
36511,-2.493421,-2.1480176,0.3114035
36522,-2.4967017,-2.6425438,0.31578946
36531,-2.2532806,-3.0175438,0.42543858
36542,-1.8552631,-3.099772,0.5186316
36551,-1.4188596,-2.9352982,0.53070176
36562,-1.0219299,-2.5701754,0.6480175
36571,-0.64912283,-2.075649,0.9155614
36582,-0.35526314,-1.7357368,1.2291579
36591,-0.20064913,-1.7631578,1.5361755
36602,-0.19078948,-2.1425438,1.8311404
36612,-0.23684211,-2.601965,2.0646842
36621,-0.24450877,-2.854158,2.1381578
36633,-0.23684211,-2.9024036,2.0592105
36642,-0.2741228,-2.868421,1.8815789
36656,-0.40898246,-2.8607368,1.6480175
36662,-0.6677544,-2.838807,1.4035088
36671,-0.9835439,-2.726965,1.2752105
36682,-1.3059123,-2.575649,1.2883685
36691,-1.5361755,-2.4429824,1.3969299
36701,-1.5800351,-2.3574562,1.5032808
36712,-1.4791579,-2.258772,1.3837719
36721,-1.3190702,-2.1502106,1.1074561
36731,-1.122807,-2.0668771,0.8486842
36741,-0.90570176,-2.0405614,0.61403507
36751,-0.69845617,-2.0646842,0.37170175
